#Insert size (bp)	insert size
140.0	1.0
141.0	2.0
144.0	1.0
146.0	2.0
147.0	3.0
148.0	6.0
149.0	31.0
150.0	10336.0
151.0	20240.0
152.0	20030.0
153.0	20208.0
154.0	20656.0
155.0	20745.0
156.0	20793.0
157.0	20280.0
158.0	20181.0
159.0	20262.0
160.0	20084.0
161.0	20222.0
162.0	19983.0
163.0	20108.0
164.0	20228.0
165.0	20414.0
166.0	20523.0
167.0	20102.0
168.0	20598.0
169.0	20349.0
170.0	20003.0
171.0	19682.0
172.0	20099.0
173.0	20040.0
174.0	19984.0
175.0	20240.0
176.0	20206.0
177.0	20404.0
178.0	20256.0
179.0	19849.0
180.0	20044.0
181.0	19629.0
182.0	19711.0
183.0	19969.0
184.0	19949.0
185.0	19892.0
186.0	19996.0
187.0	20013.0
188.0	19909.0
189.0	19955.0
190.0	19546.0
191.0	19636.0
192.0	19688.0
193.0	19282.0
194.0	19495.0
195.0	19823.0
196.0	19397.0
197.0	19711.0
198.0	19725.0
199.0	19671.0
200.0	19392.0
201.0	19436.0
202.0	19403.0
203.0	18972.0
204.0	19113.0
205.0	19166.0
206.0	19300.0
207.0	19218.0
208.0	19380.0
209.0	19253.0
210.0	19563.0
211.0	18819.0
212.0	18859.0
213.0	18605.0
214.0	18569.0
215.0	18423.0
216.0	18593.0
217.0	18634.0
218.0	18731.0
219.0	18979.0
220.0	18904.0
221.0	18463.0
222.0	18318.0
223.0	17889.0
224.0	17730.0
225.0	17701.0
226.0	17702.0
227.0	17862.0
228.0	17855.0
229.0	17802.0
230.0	17913.0
231.0	17964.0
232.0	17530.0
233.0	17471.0
234.0	16875.0
235.0	16679.0
236.0	17050.0
237.0	16891.0
238.0	16983.0
239.0	16966.0
240.0	17034.0
241.0	16938.0
242.0	16644.0
243.0	16663.0
244.0	16357.0
245.0	15982.0
246.0	16004.0
247.0	15754.0
248.0	15861.0
249.0	15752.0
250.0	15694.0
251.0	15601.0
252.0	15520.0
253.0	15499.0
254.0	15139.0
255.0	14947.0
256.0	14783.0
257.0	14621.0
258.0	14213.0
259.0	14273.0
260.0	14542.0
261.0	14107.0
262.0	13802.0
263.0	13267.0
264.0	12537.0
265.0	11458.0
266.0	10621.0
267.0	10555.0
268.0	10538.0
269.0	10260.0
270.0	10258.0
271.0	9230.0
272.0	9080.0
273.0	9215.0
274.0	9153.0
275.0	9239.0
276.0	9076.0
277.0	9135.0
278.0	9031.0
279.0	9056.0
280.0	9024.0
281.0	9174.0
282.0	9088.0
283.0	8893.0
284.0	8931.0
285.0	8674.0
286.0	9000.0
287.0	8837.0
288.0	8699.0
289.0	8868.0
290.0	8868.0
291.0	8558.0
292.0	8606.0
293.0	8641.0
294.0	8735.0
295.0	8603.0
296.0	8470.0
297.0	8505.0
298.0	8560.0
299.0	8438.0
300.0	8405.0
301.0	8465.0
302.0	8292.0
303.0	8380.0
304.0	8186.0
305.0	8069.0
306.0	8074.0
307.0	7965.0
308.0	8259.0
309.0	8160.0
310.0	8104.0
311.0	7955.0
312.0	8104.0
313.0	7961.0
314.0	7953.0
315.0	7884.0
316.0	7750.0
317.0	7612.0
318.0	7719.0
319.0	7728.0
320.0	7837.0
321.0	7692.0
322.0	7595.0
323.0	7585.0
324.0	7453.0
325.0	7359.0
326.0	7339.0
327.0	7569.0
328.0	7596.0
329.0	7319.0
330.0	7331.0
331.0	7187.0
332.0	7161.0
333.0	7292.0
334.0	7168.0
335.0	7206.0
336.0	6966.0
337.0	7191.0
338.0	7121.0
339.0	6889.0
340.0	6995.0
341.0	7030.0
342.0	6870.0
343.0	6843.0
344.0	6701.0
345.0	6857.0
346.0	6856.0
347.0	6696.0
348.0	6598.0
349.0	6714.0
350.0	6660.0
351.0	6647.0
352.0	6520.0
353.0	6538.0
354.0	6340.0
355.0	6581.0
356.0	6395.0
357.0	6354.0
358.0	6228.0
359.0	6263.0
360.0	6355.0
361.0	6007.0
362.0	6241.0
363.0	6140.0
364.0	6030.0
365.0	5850.0
366.0	6149.0
367.0	5969.0
368.0	5934.0
369.0	5909.0
370.0	5820.0
371.0	5829.0
372.0	5597.0
373.0	5736.0
374.0	5609.0
375.0	5709.0
376.0	5577.0
377.0	5542.0
378.0	5456.0
379.0	5339.0
380.0	5329.0
381.0	5394.0
382.0	5382.0
383.0	5306.0
384.0	5199.0
385.0	5268.0
386.0	5134.0
387.0	5109.0
388.0	5231.0
389.0	5149.0
390.0	5002.0
391.0	5198.0
392.0	4895.0
393.0	4965.0
394.0	4805.0
395.0	4976.0
396.0	4794.0
397.0	4719.0
398.0	4658.0
399.0	4704.0
400.0	4566.0
401.0	4672.0
402.0	4524.0
403.0	4669.0
404.0	4558.0
405.0	4488.0
406.0	4517.0
407.0	4414.0
408.0	4409.0
409.0	4381.0
410.0	4249.0
411.0	4161.0
412.0	4306.0
413.0	4239.0
414.0	4257.0
415.0	4106.0
416.0	4271.0
417.0	4042.0
418.0	4170.0
419.0	4091.0
420.0	3952.0
421.0	3901.0
422.0	3846.0
423.0	3820.0
424.0	3745.0
425.0	3862.0
426.0	3842.0
427.0	3727.0
428.0	3661.0
429.0	3779.0
430.0	3702.0
431.0	3646.0
432.0	3557.0
433.0	3638.0
434.0	3482.0
435.0	3449.0
436.0	3455.0
437.0	3363.0
438.0	3294.0
439.0	3293.0
440.0	3278.0
441.0	3325.0
442.0	3240.0
443.0	3264.0
444.0	3317.0
445.0	3150.0
446.0	3267.0
447.0	3072.0
448.0	3010.0
449.0	3005.0
450.0	2946.0
451.0	3073.0
452.0	2977.0
453.0	2905.0
454.0	2959.0
455.0	2948.0
456.0	2891.0
457.0	2911.0
458.0	2834.0
459.0	2806.0
460.0	2726.0
461.0	2802.0
462.0	2712.0
463.0	2648.0
464.0	2620.0
465.0	2610.0
466.0	2638.0
467.0	2521.0
468.0	2580.0
469.0	2526.0
470.0	2527.0
471.0	2449.0
472.0	2473.0
473.0	2417.0
474.0	2397.0
475.0	2404.0
476.0	2455.0
477.0	2286.0
478.0	2270.0
479.0	2256.0
480.0	2114.0
481.0	2251.0
482.0	2264.0
483.0	2179.0
484.0	2185.0
485.0	2196.0
486.0	2088.0
487.0	2114.0
488.0	2048.0
489.0	1995.0
490.0	2065.0
491.0	1997.0
492.0	1909.0
493.0	2005.0
494.0	1989.0
495.0	1905.0
496.0	1853.0
497.0	1860.0
498.0	1924.0
499.0	1736.0
500.0	1862.0
501.0	1776.0
502.0	1726.0
503.0	1772.0
504.0	1772.0
505.0	1762.0
506.0	1718.0
507.0	1654.0
508.0	1600.0
509.0	1652.0
510.0	1527.0
511.0	1586.0
512.0	1510.0
513.0	1626.0
514.0	1535.0
515.0	1508.0
516.0	1504.0
517.0	1491.0
518.0	1414.0
519.0	1451.0
520.0	1420.0
521.0	1476.0
522.0	1391.0
523.0	1404.0
524.0	1366.0
525.0	1413.0
526.0	1339.0
527.0	1362.0
528.0	1272.0
529.0	1244.0
530.0	1317.0
531.0	1225.0
532.0	1250.0
533.0	1212.0
534.0	1245.0
535.0	1189.0
536.0	1145.0
537.0	1180.0
538.0	1150.0
539.0	1065.0
540.0	1093.0
541.0	1125.0
542.0	1135.0
543.0	1075.0
544.0	1011.0
545.0	1062.0
546.0	1064.0
547.0	1003.0
548.0	1004.0
549.0	947.0
550.0	982.0
551.0	1001.0
552.0	973.0
553.0	931.0
554.0	938.0
555.0	862.0
556.0	908.0
557.0	913.0
558.0	918.0
559.0	874.0
560.0	855.0
561.0	807.0
562.0	863.0
563.0	861.0
564.0	823.0
565.0	759.0
566.0	788.0
567.0	814.0
568.0	748.0
569.0	806.0
570.0	793.0
571.0	717.0
572.0	711.0
573.0	712.0
574.0	724.0
575.0	659.0
576.0	718.0
577.0	687.0
578.0	652.0
579.0	639.0
580.0	676.0
581.0	660.0
582.0	611.0
583.0	630.0
584.0	595.0
585.0	597.0
586.0	579.0
587.0	589.0
588.0	576.0
589.0	574.0
590.0	533.0
591.0	531.0
592.0	565.0
593.0	511.0
594.0	472.0
595.0	581.0
596.0	514.0
597.0	511.0
598.0	445.0
599.0	452.0
600.0	475.0
601.0	452.0
602.0	471.0
603.0	458.0
604.0	444.0
605.0	418.0
606.0	404.0
607.0	435.0
608.0	424.0
609.0	358.0
610.0	377.0
611.0	413.0
612.0	415.0
613.0	400.0
614.0	367.0
615.0	393.0
616.0	365.0
617.0	363.0
618.0	325.0
619.0	310.0
620.0	315.0
621.0	337.0
622.0	330.0
623.0	327.0
624.0	281.0
625.0	322.0
626.0	309.0
627.0	354.0
628.0	280.0
629.0	305.0
630.0	258.0
631.0	323.0
632.0	264.0
633.0	252.0
634.0	254.0
635.0	277.0
636.0	263.0
637.0	247.0
638.0	259.0
639.0	241.0
640.0	232.0
641.0	228.0
642.0	232.0
643.0	245.0
644.0	229.0
645.0	262.0
646.0	212.0
647.0	217.0
648.0	216.0
649.0	174.0
650.0	194.0
651.0	198.0
652.0	193.0
653.0	191.0
654.0	176.0
