#Insert size (bp)	insert size
143.0	1.0
144.0	2.0
145.0	1.0
147.0	1.0
148.0	11.0
149.0	34.0
150.0	13515.0
151.0	26386.0
152.0	26871.0
153.0	26802.0
154.0	26968.0
155.0	26913.0
156.0	27074.0
157.0	26560.0
158.0	26639.0
159.0	26202.0
160.0	26045.0
161.0	25879.0
162.0	26113.0
163.0	26332.0
164.0	26054.0
165.0	26323.0
166.0	26269.0
167.0	26289.0
168.0	25832.0
169.0	25689.0
170.0	25341.0
171.0	25355.0
172.0	25098.0
173.0	25134.0
174.0	24967.0
175.0	25228.0
176.0	24775.0
177.0	24872.0
178.0	24940.0
179.0	24542.0
180.0	24371.0
181.0	23936.0
182.0	23988.0
183.0	23734.0
184.0	23622.0
185.0	23417.0
186.0	23779.0
187.0	23441.0
188.0	23178.0
189.0	23088.0
190.0	22736.0
191.0	22348.0
192.0	22030.0
193.0	21844.0
194.0	21778.0
195.0	21831.0
196.0	21806.0
197.0	21659.0
198.0	21564.0
199.0	21207.0
200.0	20945.0
201.0	20441.0
202.0	20364.0
203.0	19769.0
204.0	19781.0
205.0	19987.0
206.0	19538.0
207.0	19340.0
208.0	19692.0
209.0	19029.0
210.0	19161.0
211.0	18711.0
212.0	18340.0
213.0	18028.0
214.0	17942.0
215.0	17627.0
216.0	17546.0
217.0	17625.0
218.0	17318.0
219.0	17278.0
220.0	16961.0
221.0	16834.0
222.0	16618.0
223.0	15992.0
224.0	15799.0
225.0	15571.0
226.0	15538.0
227.0	15535.0
228.0	15190.0
229.0	15163.0
230.0	15085.0
231.0	15082.0
232.0	14627.0
233.0	14398.0
234.0	14123.0
235.0	13907.0
236.0	13957.0
237.0	13818.0
238.0	13741.0
239.0	13558.0
240.0	13597.0
241.0	13453.0
242.0	13028.0
243.0	13037.0
244.0	12566.0
245.0	12506.0
246.0	12164.0
247.0	12131.0
248.0	12116.0
249.0	12049.0
250.0	11853.0
251.0	11992.0
252.0	11653.0
253.0	11534.0
254.0	11363.0
255.0	11230.0
256.0	10930.0
257.0	10943.0
258.0	10601.0
259.0	10675.0
260.0	10609.0
261.0	10400.0
262.0	10448.0
263.0	10153.0
264.0	9775.0
265.0	9493.0
266.0	9276.0
267.0	9089.0
268.0	9107.0
269.0	9101.0
270.0	8927.0
271.0	8621.0
272.0	8621.0
273.0	8502.0
274.0	8521.0
275.0	8549.0
276.0	8365.0
277.0	8409.0
278.0	8277.0
279.0	8213.0
280.0	8180.0
281.0	8112.0
282.0	8112.0
283.0	8124.0
284.0	8109.0
285.0	7829.0
286.0	7946.0
287.0	7827.0
288.0	7890.0
289.0	7725.0
290.0	7766.0
291.0	7714.0
292.0	7694.0
293.0	7364.0
294.0	7522.0
295.0	7527.0
296.0	7401.0
297.0	7323.0
298.0	7371.0
299.0	7148.0
300.0	7241.0
301.0	7278.0
302.0	7201.0
303.0	7026.0
304.0	7103.0
305.0	6851.0
306.0	6735.0
307.0	6989.0
308.0	6807.0
309.0	6795.0
310.0	6855.0
311.0	6846.0
312.0	6847.0
313.0	6640.0
314.0	6476.0
315.0	6515.0
316.0	6547.0
317.0	6497.0
318.0	6352.0
319.0	6339.0
320.0	6323.0
321.0	6362.0
322.0	6272.0
323.0	6118.0
324.0	6079.0
325.0	6103.0
326.0	6191.0
327.0	6054.0
328.0	6008.0
329.0	5955.0
330.0	5877.0
331.0	5932.0
332.0	5675.0
333.0	5794.0
334.0	5741.0
335.0	5749.0
336.0	5631.0
337.0	5720.0
338.0	5592.0
339.0	5408.0
340.0	5576.0
341.0	5384.0
342.0	5404.0
343.0	5280.0
344.0	5349.0
345.0	5245.0
346.0	5341.0
347.0	5309.0
348.0	5189.0
349.0	5175.0
350.0	5064.0
351.0	5104.0
352.0	4966.0
353.0	5000.0
354.0	5120.0
355.0	4955.0
356.0	4982.0
357.0	4897.0
358.0	4870.0
359.0	4771.0
360.0	4733.0
361.0	4768.0
362.0	4898.0
363.0	4742.0
364.0	4650.0
365.0	4578.0
366.0	4568.0
367.0	4519.0
