#GC Content (%)	Sample
1.0	0.0
2.0	1.105120132083958E-6
3.0	1.105120132083958E-6
4.0	0.0
5.0	2.210240264167916E-6
6.0	2.210240264167916E-6
7.0	0.0
8.0	0.0
9.0	0.0
10.0	2.210240264167916E-6
11.0	5.525600660419791E-6
12.0	1.215632145292354E-5
13.0	1.215632145292354E-5
14.0	3.315360396251874E-5
15.0	4.199456501919041E-5
16.0	7.735840924587707E-5
17.0	1.425604970388306E-4
18.0	1.8676530232218894E-4
19.0	2.8401587394557724E-4
20.0	3.8347668583313345E-4
21.0	5.359832640607198E-4
22.0	6.984359234770616E-4
23.0	9.504033135922041E-4
24.0	0.0012554164700473765
25.0	0.0019892162377511246
26.0	0.0020676797671290857
27.0	0.0031252797335334336
28.0	0.004403903726354573
29.0	0.006117945051216793
30.0	0.00876139240716162
31.0	0.012642574311040482
32.0	0.017620035385946628
33.0	0.024372319392979614
34.0	0.0322131467301153
35.0	0.041029795143881116
36.0	0.05081784415374874
37.0	0.05872276845854529
38.0	0.06644313770128382
39.0	0.07173224265343763
40.0	0.07423312951234365
41.0	0.07352474750767783
42.0	0.0711144804996027
43.0	0.06561319248208877
44.0	0.05918028819322805
45.0	0.05052609243887857
46.0	0.04338480614535203
47.0	0.03513729459960945
48.0	0.028035792630837934
49.0	0.022566553097154426
50.0	0.018705263355653076
51.0	0.016365724036031336
52.0	0.01032734763432459
53.0	0.008036433600514543
54.0	0.00538856576404138
55.0	0.00354301514346117
56.0	0.002356116121602999
57.0	0.0015814269090121441
58.0	0.001111750852876462
59.0	7.39325368364168E-4
60.0	5.138808614190406E-4
61.0	3.890022864935533E-4
62.0	2.353905881338831E-4
63.0	1.7129362047301353E-4
64.0	1.31509295717991E-4
65.0	8.177888977421289E-5
66.0	7.404304884962519E-5
67.0	5.525600660419791E-5
68.0	4.309968515127437E-5
69.0	2.5417763037931038E-5
70.0	2.7628003302098955E-5
71.0	1.8787042245427288E-5
72.0	1.3261441585007498E-5
73.0	3.315360396251874E-6
74.0	5.52560066041979E-6
75.0	6.630720792503748E-6
76.0	2.210240264167916E-6
77.0	6.630720792503748E-6
78.0	7.735840924587707E-6
79.0	3.315360396251874E-6
80.0	2.210240264167916E-6
81.0	1.105120132083958E-6
82.0	0.0
83.0	0.0
84.0	3.315360396251874E-6
85.0	2.210240264167916E-6
86.0	2.210240264167916E-6
87.0	0.0
88.0	0.0
89.0	0.0
90.0	1.105120132083958E-6
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.3261441585007498E-5
