#Position (bp)	Coverage	Std
15197.0	73.50834073635376	42.37357653249448
45590.0	63.21106833810417	19.649481641500188
75983.0	61.06744974171684	20.66582923276491
106376.0	63.88638831309841	20.978376748167538
136769.0	56.42167604382588	21.537665215452492
167162.0	72.5713486658112	27.026236596088584
197555.0	62.80278353568256	30.291283776024713
221485.0	88.14455830995591	31.6433409233223
236681.5	139.1253287946774	77.0830270082972
258341.0	66.85753298456882	25.18310727807672
288734.0	63.24479320896259	22.07533620421074
319127.0	65.12308755305499	21.494317670029776
349520.0	65.89372552890468	22.90762076829402
379913.0	60.4991938933307	22.151219771393546
410306.0	67.49284374691541	22.49083502201502
440699.0	69.57871878393051	27.654857964183837
471092.0	62.849175797058535	26.40850632025951
501485.0	66.43825880959432	27.863392426537324
531878.0	61.302043233639324	20.532095357168615
562271.0	60.8822426216563	23.527153047983038
592664.0	59.14733655776001	18.81421444597049
623057.0	61.65337413220149	22.018461668100073
653450.0	65.00700819267594	21.498389065357618
683843.0	65.79218899088606	21.96540742809886
714236.0	63.194485572335736	19.581097336000187
744629.0	65.84213470206956	22.4165077350884
775022.0	58.84825453229362	20.525655574629887
805415.0	63.69167242457145	24.06904557772364
835808.0	62.89296877570493	23.35208716569554
866201.0	65.13052347580035	20.50950315517889
896594.0	63.107853782120884	19.334241245670416
926987.0	65.1397690257625	20.403477123325683
957380.0	63.34915934590202	19.25760187101854
987773.0	62.90290527424078	21.649624665320292
1018166.0	67.40213206988452	25.251367485715722
1038382.5	85.91613545816733	33.639210959001744
1053579.0	83.68102982361323	40.16142010579635
1078952.0	58.69841739874313	20.98790805219982
1109345.0	64.98414108511828	22.459694209446347
1139738.0	59.28434178922778	26.507736966900303
1170131.0	60.695949725265685	23.32224026675914
1200524.0	56.08663179021485	26.74904854504818
1230917.0	60.02849340308624	18.941119258103843
1261310.0	66.5685190668904	23.045091335451385
1291703.0	63.98423979205738	23.542577449858676
1322096.0	62.784917579705855	24.46347722951066
1348657.5	76.82921249450067	33.4325298461509
1363854.0	88.90251859585018	31.59923336098039
1382882.0	67.2911196657125	27.57756266050264
1413275.0	58.115980653439934	20.45517877770858
1443668.0	62.602178133122756	21.63357837306256
1474061.0	63.95127167439871	21.795417101457957
1504454.0	66.65357154607969	23.659941127036515
1534847.0	62.07208896785444	21.821325270652814
1565240.0	63.749975323265225	21.633379895886307
1595633.0	65.07643207317474	21.082245139275987
1626026.0	66.24255585167637	21.26336569994691
1656419.0	62.746652189648934	21.621272386314317
1686812.0	57.485736847300366	22.651651706706744
1717205.0	58.63702168262429	23.176973035691272
1747598.0	60.9110979501859	22.080906825154834
1777991.0	62.432829927943935	20.6987517646408
1808384.0	59.3408679630178	21.752230766427036
1838777.0	61.51607277991643	22.442878353723984
1869170.0	64.85467048333498	29.72791708240758
1899563.0	79.96334682328168	39.1762433241918
1929956.0	57.46964761622742	22.113876303213292
1960349.0	59.576251110453065	22.014570152136027
1990742.0	61.68209785147896	22.80627934987112
2021135.0	69.70608363767973	30.130312836964396
2051528.0	68.79557792912841	22.420264915473354
2081921.0	63.30059553186589	20.505062118104984
2112314.0	65.13049057348732	24.72149878589294
2142707.0	60.744546441614844	22.97733630659257
2173100.0	62.05521008126871	19.96771486894499
2203493.0	58.832560128977065	20.8693497776557
2233886.0	70.81703023722568	27.886464826881763
2264279.0	56.14733655776001	18.311945421291572
2294672.0	60.42006383048729	19.769413183697267
2325065.0	60.20327048991544	20.972451311496588
2355458.0	76.14694173000362	33.281607779354225
2385851.0	61.805415720725165	21.99338339675369
2416244.0	61.17257263185602	20.650403075292417
2446637.0	69.60609350837363	31.35758118130602
2477030.0	61.86654821833975	23.158126409685263
2507423.0	61.69331754022308	22.83134091528567
2537816.0	64.14838943177705	20.863320832369375
2568209.0	66.05738163392887	27.463190429118878
2598602.0	60.335866811436844	21.841547633814177
2628995.0	61.535616753857795	20.106896083062832
2659388.0	68.19264304280591	22.736666633600354
2689781.0	65.74655348270983	22.24656047200407
2720174.0	61.89418616128714	20.561006212606582
2750567.0	64.7696180041457	23.146331746368244
2780960.0	63.526568617773826	19.82563497905939
2811353.0	61.45612476557102	20.893469421224218
2841746.0	57.50893297798835	20.71709215630638
2872139.0	69.95268647385912	47.36480482340171
2889645.5	177.99329004329005	59.580194419786565
2904842.0	80.78011872890234	32.20164998244016
2932925.0	62.585496660415224	23.755203147316234
2963318.0	60.62112986542954	21.705213124368466
2993711.0	62.64139769025763	20.76924403326441
3024104.0	59.26180370480045	19.233062759800617
3054497.0	61.75737834369756	23.22522652857568
3084890.0	66.71394729049452	23.34038910763032
3115283.0	64.83821932681867	24.10588870585529
3145676.0	65.81051557924522	23.123691240117534
3176069.0	61.111144013424145	20.793543089426237
3206462.0	65.98713519560425	24.161200917652543
3236855.0	63.592998387786665	22.49033396601904
3267248.0	61.595597670516234	21.628861576098075
3297641.0	69.40831770473464	18.466418721723343
3322340.5	90.79632747553404	69.75993357297332
3337537.0	35.298673926407304	76.29617979886864
3358427.0	115.64281248971803	176.81584280349801
3388820.0	59.64011450004935	145.4792246917017
3410819.5	74.54630310157283	156.98614333399888
3426016.0	83.22934413534283	28.722030302914018
3449606.0	63.050044418122596	23.4930760182834
3479999.0	63.34037442832231	22.409412872262067
3510392.0	65.65350574145363	24.292315099534555
3540785.0	56.76254400684368	25.70111214453048
3571178.0	59.42661139078077	24.694979975596873
3601571.0	62.77754746158655	20.13498520136837
3631964.0	61.904879413022734	22.529316420564477
3662357.0	64.3829500213865	20.57265977634924
3692750.0	61.01678017964663	19.915285496003463
3723143.0	64.90695225874379	24.563908791329244
3753536.0	63.9153423485671	22.8676660022275
3783929.0	63.76399170861711	23.611726705363004
3814322.0	63.40078307505018	21.513800577911745
3844715.0	59.83038857631691	21.940382486204967
3875108.0	76.55164018030467	39.24011629961005
3905501.0	67.77067087816273	29.002216850429402
3935894.0	64.78238410160235	22.747123893905233
3966287.0	64.61214753397164	22.49542519945088
3987990.0	110.19265350034581	49.02698519998067
4003186.5	94.17543153049482	39.462408734224766
4027073.0	65.86319218241043	25.788682233608483
4057466.0	63.63856809133682	21.283185247288326
4087859.0	65.17694863948935	23.104148929561383
4118252.0	60.78136412989833	23.737966090625758
4148645.0	59.89754219721647	25.153824787844343
4179038.0	66.3516599216925	19.772615877283545
4209431.0	60.20590267495805	21.417712041736717
4239824.0	68.80008554601389	23.028995126221673
4259839.0	83.65217391304348	27.866515749378795
4275035.5	111.2283195220659	46.20873151662366
4300610.0	95.78876715033067	32.05102576452359
4331003.0	96.31635573980851	35.88023652393505
4361396.0	94.85091961964926	34.67134591397617
4391789.0	101.38492416016847	28.366159342099976
4422182.0	89.3876879544632	32.385771865540256
4452575.0	95.60128977067087	28.728882084258117
4482968.0	92.56710426743	31.863313593126904
4513361.0	98.85881617477709	35.741452401025995
4543754.0	97.2077781068009	30.17013416212752
4574147.0	93.19165597341492	30.400178646047102
4604540.0	91.1375316684763	29.62739357260824
4634933.0	93.7163491593459	29.69790649162317
4665326.0	93.12203467903794	31.19680244842338
4695719.0	89.72306123120455	31.90901760527796
4726112.0	99.55496331392096	30.004468898002763
4756505.0	91.18629289639061	31.394953553246975
4786898.0	99.99940775836541	30.74517177494378
4817291.0	96.02375547000955	32.63504701321015
4847684.0	96.47399072154772	31.981741718921075
4878077.0	94.68973118810253	32.127685899089386
4908470.0	90.13835422630211	27.81693650227381
4938863.0	88.40621195670056	28.276375015247176
4969256.0	96.5278518079821	32.10732370629109
4999649.0	95.05047214819201	30.333582269042893
5030042.0	91.76066857500082	34.169140871145814
5060435.0	92.6396538676669	33.5426911723376
5090828.0	92.41259500542888	33.838484543865825
5121221.0	96.41697101306222	32.23292373776385
5151614.0	93.07231928404566	26.902837687056273
5182007.0	92.92896390616261	32.014573948219876
5212400.0	95.25571677688941	28.995624796887757
5242793.0	92.76251110453065	31.34447526075201
5273186.0	96.6955548975093	31.444139660587076
5303579.0	91.97532326522554	30.511927048807706
5333972.0	102.99884841904385	40.10354158888679
5352383.0	137.6731995644735	52.15945406455417
5367579.5	130.25400600901352	59.09640247520656
5394758.0	126.56335340374429	38.04632938510009
5425151.0	123.87964333892673	40.811838470142455
5455544.0	120.46813410982791	42.78025362655129
5485937.0	115.50116803211266	38.36549101127611
5516330.0	124.75356167538578	37.869791568138744
5546723.0	129.44694502023492	36.70325701860842
5577116.0	182.5471325634192	180.27489838921264
5607509.0	129.14049287664923	41.555888272266074
5637902.0	122.08357187510282	41.598372221126304
5668295.0	131.9807192445629	41.41604738522696
5698688.0	134.7647813641299	39.02598796507124
5729081.0	125.21409535090316	41.18876659319736
5759474.0	118.36412989833185	44.47136198333908
5789867.0	130.98647714934359	42.132378692100914
5820260.0	124.42118250913039	42.19562847518315
