#Insert size (bp)	insert size
140.0	1.0
141.0	4.0
142.0	1.0
144.0	2.0
145.0	2.0
146.0	2.0
147.0	2.0
148.0	8.0
149.0	25.0
150.0	11263.0
151.0	21791.0
152.0	21952.0
153.0	22036.0
154.0	22184.0
155.0	22444.0
156.0	22322.0
157.0	22222.0
158.0	22039.0
159.0	21911.0
160.0	21692.0
161.0	21632.0
162.0	21802.0
163.0	21821.0
164.0	21836.0
165.0	21780.0
166.0	21802.0
167.0	21580.0
168.0	21387.0
169.0	21683.0
170.0	21249.0
171.0	21182.0
172.0	20925.0
173.0	21206.0
174.0	21148.0
175.0	20869.0
176.0	21013.0
177.0	20865.0
178.0	20906.0
179.0	20516.0
180.0	20418.0
181.0	19998.0
182.0	20252.0
183.0	20112.0
184.0	19761.0
185.0	19842.0
186.0	20076.0
187.0	19960.0
188.0	19758.0
189.0	19709.0
190.0	19359.0
191.0	18953.0
192.0	18375.0
193.0	18603.0
194.0	18405.0
195.0	18489.0
196.0	18568.0
197.0	18393.0
198.0	18275.0
199.0	17869.0
200.0	17970.0
201.0	17950.0
202.0	17545.0
203.0	17027.0
204.0	17146.0
205.0	17068.0
206.0	17059.0
207.0	17013.0
208.0	16554.0
209.0	16481.0
210.0	16289.0
211.0	15989.0
212.0	15866.0
213.0	15811.0
214.0	15295.0
215.0	15131.0
216.0	15291.0
217.0	15172.0
218.0	15080.0
219.0	14908.0
220.0	14819.0
221.0	14474.0
222.0	14318.0
223.0	13974.0
224.0	13740.0
225.0	13381.0
226.0	13350.0
227.0	13472.0
228.0	13267.0
229.0	12986.0
230.0	13018.0
231.0	12972.0
232.0	12521.0
233.0	12511.0
234.0	11834.0
235.0	11802.0
236.0	11671.0
237.0	11520.0
238.0	11459.0
239.0	11618.0
240.0	11397.0
241.0	11269.0
242.0	11207.0
243.0	10965.0
244.0	10794.0
245.0	10524.0
246.0	10275.0
247.0	10317.0
248.0	10150.0
249.0	9914.0
250.0	10005.0
251.0	9923.0
252.0	9772.0
253.0	9507.0
254.0	9395.0
255.0	9320.0
256.0	9136.0
257.0	8933.0
258.0	8789.0
259.0	8742.0
260.0	8737.0
261.0	8495.0
262.0	8297.0
263.0	8293.0
264.0	8150.0
265.0	7460.0
266.0	7404.0
267.0	7433.0
268.0	7356.0
269.0	7189.0
270.0	7346.0
271.0	6828.0
272.0	7019.0
273.0	6942.0
274.0	6980.0
275.0	6908.0
276.0	6651.0
277.0	6666.0
278.0	6871.0
279.0	6657.0
280.0	6695.0
281.0	6673.0
282.0	6750.0
283.0	6442.0
284.0	6514.0
285.0	6353.0
286.0	6462.0
287.0	6381.0
288.0	6470.0
289.0	6376.0
290.0	6064.0
