#Insert size (bp)	insert size
143.0	1.0
144.0	2.0
146.0	2.0
147.0	5.0
148.0	2.0
149.0	28.0
150.0	6251.0
151.0	12582.0
152.0	12465.0
153.0	12471.0
154.0	12774.0
155.0	12575.0
156.0	12685.0
157.0	12664.0
158.0	12415.0
159.0	12550.0
160.0	12204.0
161.0	12253.0
162.0	12246.0
163.0	12519.0
164.0	12476.0
165.0	12378.0
166.0	12598.0
167.0	12289.0
168.0	12302.0
169.0	12421.0
170.0	11831.0
171.0	12177.0
172.0	12149.0
173.0	11851.0
174.0	12090.0
175.0	11892.0
176.0	12145.0
177.0	12151.0
178.0	11856.0
179.0	11625.0
180.0	11632.0
181.0	11663.0
182.0	11374.0
183.0	11597.0
184.0	11331.0
185.0	11419.0
186.0	11485.0
187.0	11565.0
188.0	11150.0
189.0	11182.0
190.0	11313.0
191.0	10875.0
192.0	10921.0
193.0	10527.0
194.0	10758.0
195.0	10883.0
196.0	10750.0
197.0	10565.0
198.0	10700.0
199.0	10352.0
200.0	10587.0
201.0	10316.0
202.0	9968.0
203.0	9799.0
204.0	9963.0
205.0	9895.0
206.0	9942.0
207.0	9852.0
208.0	9897.0
209.0	9660.0
210.0	9608.0
211.0	9335.0
212.0	9367.0
213.0	9066.0
214.0	9228.0
215.0	9106.0
216.0	8967.0
217.0	9033.0
218.0	8974.0
219.0	8920.0
220.0	8754.0
221.0	8482.0
222.0	8612.0
223.0	8141.0
224.0	8144.0
225.0	8249.0
226.0	8073.0
227.0	7845.0
228.0	7920.0
229.0	7955.0
230.0	7963.0
231.0	7963.0
232.0	7766.0
233.0	7752.0
234.0	7286.0
235.0	7339.0
236.0	7342.0
237.0	7164.0
238.0	7220.0
239.0	7231.0
240.0	7182.0
241.0	7191.0
242.0	6966.0
243.0	6961.0
244.0	6825.0
245.0	6736.0
246.0	6733.0
247.0	6596.0
248.0	6630.0
249.0	6415.0
250.0	6604.0
251.0	6489.0
252.0	6462.0
253.0	6177.0
254.0	6249.0
255.0	6144.0
256.0	6001.0
257.0	5979.0
258.0	5970.0
259.0	5999.0
260.0	5960.0
261.0	5955.0
262.0	5843.0
263.0	5762.0
264.0	5699.0
265.0	5408.0
266.0	5497.0
267.0	5533.0
268.0	5245.0
269.0	5362.0
270.0	5279.0
271.0	5221.0
272.0	5084.0
273.0	5001.0
274.0	5083.0
275.0	5084.0
276.0	5225.0
277.0	5110.0
278.0	5085.0
279.0	5068.0
280.0	5021.0
281.0	5014.0
282.0	4948.0
283.0	4932.0
284.0	4938.0
285.0	4902.0
286.0	4946.0
287.0	4984.0
288.0	4840.0
289.0	4803.0
290.0	4769.0
291.0	4931.0
292.0	4806.0
293.0	4938.0
294.0	4813.0
295.0	4830.0
296.0	4774.0
297.0	4822.0
298.0	4606.0
299.0	4622.0
300.0	4575.0
301.0	4559.0
302.0	4679.0
303.0	4571.0
304.0	4368.0
305.0	4621.0
306.0	4412.0
307.0	4503.0
308.0	4420.0
309.0	4532.0
310.0	4508.0
311.0	4435.0
312.0	4438.0
313.0	4416.0
314.0	4418.0
315.0	4424.0
316.0	4314.0
317.0	4195.0
318.0	4199.0
319.0	4269.0
320.0	4180.0
321.0	4224.0
322.0	4271.0
323.0	4222.0
324.0	4225.0
325.0	4072.0
326.0	4105.0
327.0	4274.0
328.0	4061.0
329.0	4086.0
330.0	4229.0
331.0	4058.0
332.0	3890.0
333.0	4008.0
334.0	3949.0
335.0	4116.0
336.0	3991.0
337.0	4007.0
338.0	3931.0
339.0	3964.0
340.0	3859.0
341.0	3778.0
342.0	3884.0
343.0	3959.0
344.0	3778.0
345.0	3778.0
346.0	3740.0
347.0	3727.0
348.0	3794.0
349.0	3716.0
350.0	3677.0
351.0	3728.0
352.0	3716.0
353.0	3620.0
354.0	3680.0
355.0	3701.0
356.0	3704.0
357.0	3530.0
358.0	3448.0
359.0	3629.0
360.0	3512.0
361.0	3548.0
362.0	3480.0
363.0	3500.0
364.0	3585.0
365.0	3571.0
366.0	3507.0
367.0	3438.0
