#Position (bp)	mapping quality
15197.0	25.581243998719728
45590.0	43.0044259650193
75983.0	43.0539462032772
106376.0	43.09589113840027
136769.0	41.66896746355844
167162.0	27.201756857580353
197555.0	29.502362835402483
221485.0	10.339999135153835
236681.5	18.73588103572347
258341.0	34.28651925062366
288734.0	42.83779930874817
319127.0	42.553431252203254
349520.0	43.04924877778759
379913.0	43.023217036143386
410306.0	42.4179810303225
440699.0	34.56048751384983
471092.0	39.91980185146075
501485.0	34.25132233500319
531878.0	42.27888600153692
562271.0	42.579420622675336
592664.0	42.99918652077983
623057.0	43.00811455041745
653450.0	41.69326556316828
683843.0	42.919831730368266
714236.0	41.601586184225816
744629.0	43.14081841180593
775022.0	42.89911487680687
805415.0	43.02475405848364
835808.0	42.339471352146546
866201.0	42.29885944090787
896594.0	41.92287180230794
926987.0	43.067969786884426
957380.0	42.967855338466066
987773.0	43.174154041632214
1018166.0	42.715882531581
1038382.5	14.032511054984756
1053579.0	26.118631444108008
1078952.0	42.90149702381995
1109345.0	42.99223231416192
1139738.0	29.290130231294402
1170131.0	42.553062234276496
1200524.0	39.38371367411175
1230917.0	40.27027279221564
1261310.0	43.093409586056644
1291703.0	43.024080400568515
1322096.0	41.42935342426074
1348657.5	32.48998413139687
1363854.0	6.208772672736255
1382882.0	28.035123828633747
1413275.0	41.92279188745371
1443668.0	43.08259837753328
1474061.0	41.93610769559369
1504454.0	41.78689612685095
1534847.0	43.04164029330131
1565240.0	41.8390388583287
1595633.0	41.910840575433184
1626026.0	43.12180738253641
1656419.0	42.64622150542694
1686812.0	43.03125207179249
1717205.0	43.101092365525965
1747598.0	41.48026973359809
1777991.0	42.893445888141414
1808384.0	41.714567630094
1838777.0	42.089731405225386
1869170.0	31.185621529326816
1899563.0	22.988166138941676
1929956.0	43.11335669959185
1960349.0	42.346108038027346
1990742.0	41.488279135380246
2021135.0	33.05755289351692
2051528.0	43.02032346246803
2081921.0	43.099584911607046
2112314.0	38.444046700815484
2142707.0	43.09227114790576
2173100.0	38.768811956711254
2203493.0	43.01007879802803
2233886.0	24.31909930327789
2264279.0	42.72893794781815
2294672.0	42.580252532114926
2325065.0	43.12125870509523
2355458.0	25.406018236154146
2385851.0	42.74942680005346
2416244.0	43.151176240836435
2446637.0	29.66192412586755
2477030.0	43.172279522265285
2507423.0	37.97388473108501
2537816.0	41.77329366848284
2568209.0	31.956307650247243
2598602.0	41.13734019549576
2628995.0	42.96371277917672
2659388.0	41.15398493286914
2689781.0	43.09167162527533
2720174.0	42.04765384951506
2750567.0	42.9577099550624
2780960.0	43.13407735134589
2811353.0	42.78070423943474
2841746.0	42.98817625131199
2872139.0	34.64948818265386
2889645.5	0.9811507998819177
2904842.0	4.405535848496599
2932925.0	42.932508596364826
2963318.0	43.02180164364969
2993711.0	42.8284892740642
3024104.0	42.787405056840655
3054497.0	42.98562950122819
3084890.0	38.5446747906768
3115283.0	39.004008486041485
3145676.0	42.19554037265068
3176069.0	43.15826172370661
3206462.0	41.886768915552224
3236855.0	42.925872160455675
3267248.0	42.46264919197941
3297641.0	40.76552018453105
3322340.5	34.18898062365636
3337537.0	36.272520608920146
3358427.0	41.177228551449275
3388820.0	38.563246370313195
3410819.5	39.35078356513939
3426016.0	29.611967875325668
3449606.0	39.209459034104924
3479999.0	41.99852540607462
3510392.0	42.7754666560147
3540785.0	42.13614050088916
3571178.0	42.82077029915551
3601571.0	42.80947065526967
3631964.0	43.0502862549017
3662357.0	42.62421935286344
3692750.0	40.68694407942289
3723143.0	42.613845250515745
3753536.0	42.577709628913254
3783929.0	41.781748643339014
3814322.0	42.94371726174488
3844715.0	41.34252476342854
3875108.0	28.785989973443534
3905501.0	31.886450213319836
3935894.0	43.09980178892259
3966287.0	43.00274864782886
3987990.0	21.77467289560956
4003186.5	14.428271736436985
4027073.0	42.60407883928579
4057466.0	43.02254476450362
4087859.0	42.51743989518899
4118252.0	40.37660079150464
4148645.0	35.11234931574527
4179038.0	42.75705383837112
4209431.0	42.364048632410736
4239824.0	43.122608892293854
4259839.0	43.051426313236405
4275035.5	36.03719051998294
4300610.0	43.12877318619893
4331003.0	42.954219802642655
4361396.0	41.55232721444079
4391789.0	42.68324064121506
4422182.0	42.90461143994709
4452575.0	43.047282640944665
4482968.0	42.77333541755823
4513361.0	42.66022757708321
4543754.0	42.936265505757696
4574147.0	42.705328157972694
4604540.0	42.88481081017159
4634933.0	42.449038577532974
4665326.0	38.416179580903936
4695719.0	42.49887444285126
4726112.0	43.03276669530884
4756505.0	42.41397688524398
4786898.0	38.36539167564842
4817291.0	24.290998231197165
4847684.0	32.431637827361186
4878077.0	43.01578323608185
4908470.0	42.7028412839085
4938863.0	42.99906262645579
4969256.0	36.16072767673291
4999649.0	42.22462522424148
5030042.0	41.36774512763223
5060435.0	42.966978482646326
5090828.0	24.243495808277796
5121221.0	42.861135279355274
5151614.0	42.3185402657874
5182007.0	41.75563461510004
5212400.0	43.130827971736274
5242793.0	43.0551522457168
5273186.0	42.413582215168
5303579.0	43.03423183923177
5333972.0	33.97544258873182
5352383.0	1.0146188695308462
5367579.5	34.6740268078844
5394758.0	42.75877462123854
5425151.0	42.993650287593304
5455544.0	34.836287404907615
5485937.0	41.97381757422814
5516330.0	42.57815360874862
5546723.0	42.17879277436831
5577116.0	27.02608203281064
5607509.0	42.9422894462769
5637902.0	41.98662449873125
5668295.0	43.08711553450447
5698688.0	43.09928005270829
5729081.0	42.6802033459217
5759474.0	42.44569558946556
5789867.0	43.10240220728102
5820260.0	42.150410212465076
5850653.0	42.527802573523346
5881046.0	26.615820901820943
5907241.5	7.556408306511432
5922438.0	1.9329926717088202
5941832.0	24.890276719124405
5972225.0	43.03743526566742
6002618.0	42.59906071983826
6033011.0	42.540817301024845
6063404.0	41.98587135354047
6093797.0	43.05342588828326
6124190.0	32.647671962158554
6154583.0	43.10055403714436
6184976.0	43.09301451637885
6215369.0	43.08604963326656
6245762.0	42.520998624138585
6276155.0	41.65367442167357
6306548.0	42.64962222461291
6336941.0	42.92463472646959
6367334.0	42.610084298585264
6397727.0	23.223384210643307
6428120.0	42.94822018289997
6458513.0	41.07826537817918
6488906.0	43.0777459329397
6519299.0	43.01824866738924
6549692.0	42.980234445983584
6580085.0	43.05347895794045
6610478.0	42.566234743052036
6640871.0	28.304452000840246
6660029.5	7.577577738561978
6675226.0	37.47687055780027
6701657.0	43.131334750312895
6732050.0	42.710534802670935
6762443.0	42.945914630446296
6792836.0	42.59951435007753
6823229.0	42.545910258647474
6853622.0	42.44584143774743
6884015.0	42.91662835037112
6914408.0	42.97708892019792
6944801.0	42.92778451382574
6975194.0	42.01217948717949
7005587.0	42.954659887289
7035980.0	42.97736448559824
7066373.0	43.09108270345161
7096766.0	42.889541034300365
7127159.0	42.320746662850084
7157552.0	43.1160843991667
7187945.0	42.339103244312156
7218338.0	42.0298468523881
7248731.0	42.98654215432807
7279124.0	42.93913113559566
7309517.0	38.336541721692306
7327760.5	17.917021834216694
7342957.0	17.54445230494724
7370303.0	42.66297470584091
7400696.0	41.973701845931856
7431089.0	40.979930816432585
7461482.0	43.07939329930661
7491875.0	42.91268860024851
7522268.0	42.79944032695886
7552661.0	32.97187768361103
7583054.0	42.82759637224737
7613447.0	42.9695575744764
7643840.0	43.09373103333496
7674233.0	43.11029030890463
7704626.0	42.60592322832883
7735019.0	42.57666867009958
7765412.0	42.98560093167065
7795805.0	5.517982268904509
7826198.0	21.75697352923591
7856591.0	42.84874974166429
7886984.0	42.96357685697096
7917377.0	32.61610081083699
7947770.0	42.44495953142428
7978163.0	31.67938362173048
8008556.0	42.76305864164387
8038949.0	42.93009717292782
8069342.0	42.41672231511804
8099735.0	43.07284319435158
8130128.0	42.16368381071205
8160521.0	42.4589993553261
8190914.0	43.0310956768294
8221307.0	43.063154866048315
8251700.0	43.05800159232308
8282093.0	34.7816809883429
8312486.0	32.955963338359744
8342879.0	41.81747883779455
8373272.0	42.79739855789622
8398726.5	9.595139547078858
8413923.0	6.116678361179924
8434058.0	42.886685607501924
8464451.0	43.038896025172214
8494844.0	42.8588345381579
8525237.0	42.72422658963238
8555630.0	42.94531066058327
8586023.0	29.94515073126568
8616416.0	31.41342602359947
8646809.0	42.53284892343864
8677202.0	42.99516296323413
8707595.0	43.004563772259154
8737988.0	43.08057693128533
8768381.0	28.61142172384112
8798774.0	35.539087751568545
8829167.0	42.98251070978581
8859560.0	42.88119359310649
8889953.0	42.911730992931645
8920346.0	41.534442399900186
8950739.0	42.76757070096594
8981132.0	42.85901872900979
9011525.0	40.22004290776438
9041918.0	42.05434021209251
9072311.0	43.02193126321854
9102704.0	43.13490728257623
9133097.0	42.998476914409736
9163490.0	42.32754594599915
9193883.0	43.05087128470539
9224276.0	42.36603744400535
9254669.0	42.96044438418133
9285062.0	42.52936039892616
9315455.0	37.51197295268332
9332033.5	18.765647944992484
9347230.0	19.260360032356296
9376241.0	43.08888906214064
9406634.0	42.69485310446122
9437027.0	32.69038818951946
9467420.0	43.025492813868574
9497813.0	43.08902954748145
