#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	5.309133124743392E-6
4.0	3.539422083162261E-6
5.0	8.848555207905652E-6
6.0	1.9466821457392434E-5
7.0	3.8933642914784874E-5
8.0	5.132162020585279E-5
9.0	7.078844166324522E-5
10.0	9.910381832854332E-5
11.0	1.1857063978593576E-4
12.0	2.1236532498973567E-4
13.0	2.3360185748870924E-4
14.0	2.8138405561139974E-4
15.0	4.2119122789630904E-4
16.0	4.229609389378902E-4
17.0	6.353262639276258E-4
18.0	8.353036116262937E-4
19.0	0.0010335112482833804
20.0	0.0011591607322356406
21.0	0.0014246173884728101
22.0	0.001858196593660187
23.0	0.002364333951552391
24.0	0.003086376056517492
25.0	0.004388883383121205
26.0	0.0049428029391360975
27.0	0.007494726261096089
28.0	0.010076734670762958
29.0	0.013674557218297396
30.0	0.01845454674160803
31.0	0.024616680588393527
32.0	0.03156102671555788
33.0	0.03897965540186598
34.0	0.04701060410856116
35.0	0.05505571050358898
36.0	0.06178946101680518
37.0	0.06740652386278367
38.0	0.06985403423329038
39.0	0.06994959862953577
40.0	0.06800645590587968
41.0	0.06361049367859217
42.0	0.05766603428992114
43.0	0.05108801834836408
44.0	0.04455778460492971
45.0	0.03740815199694194
46.0	0.030679710616850483
47.0	0.02436538162048901
48.0	0.019537609899055685
49.0	0.015612390808828735
50.0	0.012860490139170077
51.0	0.01177211784859768
52.0	0.007406240709017032
53.0	0.005440091741820395
54.0	0.003542961505245424
55.0	0.0022156782240595756
56.0	0.001559115427632976
57.0	9.591833845369727E-4
58.0	6.512536633018561E-4
59.0	5.043676468506223E-4
60.0	3.5394220831622613E-4
61.0	2.212138801976413E-4
62.0	1.1680092874435464E-4
63.0	6.724901958008296E-5
64.0	4.247306499794714E-5
65.0	4.0703353956365994E-5
66.0	1.2387977291067911E-5
67.0	1.7697110415811304E-5
68.0	8.848555207905652E-6
69.0	3.539422083162261E-6
70.0	1.7697110415811306E-6
71.0	1.7697110415811306E-6
72.0	5.309133124743392E-6
73.0	0.0
74.0	3.539422083162261E-6
75.0	7.078844166324522E-6
76.0	1.7697110415811306E-6
77.0	0.0
78.0	0.0
79.0	0.0
80.0	1.7697110415811306E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	1.7697110415811306E-6
97.0	0.0
98.0	0.0
99.0	0.0
100.0	7.078844166324522E-6
