#Position (bp)	mapping quality
15197.0	25.731490751770355
45590.0	43.32255582653904
75983.0	43.38936100426395
106376.0	43.37148928332489
136769.0	42.17212409404024
167162.0	34.35240377551474
197555.0	29.915613882646237
221485.0	12.934845824699686
236681.5	19.186872596860052
258341.0	35.31244792264361
288734.0	43.236472893852905
319127.0	42.963080852182564
349520.0	43.36637804866534
379913.0	43.30550024974332
410306.0	42.64705511949852
440699.0	34.97272703842229
471092.0	40.588260946887395
501485.0	34.321789833946
531878.0	42.55927104374095
562271.0	43.17476935466679
592664.0	43.441323238938146
623057.0	43.37243862269715
653450.0	42.21790199269755
683843.0	43.19691084181818
714236.0	42.377960334451686
744629.0	43.412480179325364
775022.0	43.34864555048195
805415.0	43.44284594160896
835808.0	42.95346202676968
866201.0	42.83630736122148
896594.0	42.215516304823986
926987.0	43.355536843643705
957380.0	43.22378935880784
987773.0	43.321199253411294
1018166.0	43.00282196170811
1038382.5	13.435381595122807
1053579.0	26.13734876033058
1078952.0	43.35562600773829
1109345.0	43.30822147466552
1139738.0	35.30646000835181
1170131.0	43.13755618671767
1200524.0	41.39787043950779
1230917.0	39.159457379285584
1261310.0	43.401471177588455
1291703.0	43.25755493657127
1322096.0	41.51679636164966
1348657.5	32.953019243882316
1363854.0	6.3874368104427655
1382882.0	27.671667727282994
1413275.0	42.410727385206194
1443668.0	43.3184156655055
1474061.0	42.39742827125472
1504454.0	42.18583071417881
1534847.0	43.396876656623476
1565240.0	42.16294037309758
1595633.0	42.10100224655233
1626026.0	43.37396085597468
1656419.0	43.15952477013569
1686812.0	43.25687240327488
1717205.0	43.270997245889696
1747598.0	41.666914875106876
1777991.0	43.17329694140752
1808384.0	42.41339838674671
1838777.0	42.543737958868064
1869170.0	30.81177611279841
1899563.0	22.79152787063717
1929956.0	43.374276687580654
1960349.0	42.585614352210506
1990742.0	42.13266982300735
2021135.0	32.41410040705563
2051528.0	43.33060663467271
2081921.0	43.48957723113611
2112314.0	37.967603053280996
2142707.0	43.42307699115201
2173100.0	39.217367552245065
2203493.0	43.397264821680444
2233886.0	23.757426126410707
2264279.0	43.003671088922786
2294672.0	43.19939140554286
2325065.0	43.40887967909988
2355458.0	24.863760959336034
2385851.0	43.126578493732794
2416244.0	43.48618494163947
2446637.0	29.787000570471537
2477030.0	43.464860646894046
2507423.0	38.40175863065145
2537816.0	42.31400745249467
2568209.0	31.67501937297808
2598602.0	41.44300497211961
2628995.0	43.423997122982506
2659388.0	41.00557003845053
2689781.0	43.38550162594821
2720174.0	42.600196159651105
2750567.0	43.429890395044524
2780960.0	43.48672604033503
2811353.0	43.24564807347194
2841746.0	43.35262633705536
2872139.0	33.99880107516485
2889645.5	0.9820425434345329
2904842.0	4.767269223907226
2932925.0	43.17228034601031
2963318.0	43.291592989137825
2993711.0	43.21938013013588
3024104.0	43.11590577192641
3054497.0	43.328906463445584
3084890.0	38.903297598398645
3115283.0	39.26662520378066
3145676.0	42.79542410409206
3176069.0	43.40788060239935
3206462.0	42.351045238723295
3236855.0	43.321862954548024
3267248.0	42.88688240854768
3297641.0	40.295457277737775
3322340.5	34.48039044027932
3337537.0	0.0
3358427.0	0.0
3388820.0	2.0
3410819.5	0.0
3426016.0	31.452908399635152
3449606.0	38.778774494776165
3479999.0	42.62566381906607
3510392.0	43.18244906780935
3540785.0	42.633851670399906
3571178.0	43.30118866687937
3601571.0	43.08965205465017
3631964.0	43.42207002542722
3662357.0	43.11853537379757
3692750.0	41.296107993214385
3723143.0	43.077421165988625
3753536.0	42.74763420394628
3783929.0	42.430483372076175
3814322.0	43.2794063713674
3844715.0	41.86025570297215
3875108.0	29.594823768529967
3905501.0	31.825053771764434
3935894.0	43.369926381534
3966287.0	43.39480990825788
3987990.0	24.838429210917436
4003186.5	16.37482991422085
4027073.0	43.15609574066788
4057466.0	43.41568092205035
4087859.0	42.83562021687985
4118252.0	40.57131968235163
4148645.0	35.83833198038106
4179038.0	43.126401305039415
4209431.0	42.816096318083886
4239824.0	43.382981338416776
4259839.0	43.29975280187881
4275035.5	36.15763897744566
4300610.0	43.437768909349835
4331003.0	43.40616198392526
4361396.0	42.09936933228478
4391789.0	43.19709663737156
4422182.0	43.35120301799616
4452575.0	43.41005396144097
4482968.0	43.2141178135253
4513361.0	43.01088945888357
4543754.0	43.36814829673137
4574147.0	43.05121601784604
4604540.0	43.26329772190866
4634933.0	42.88222112550186
4665326.0	39.164731433778215
4695719.0	43.06186985868839
4726112.0	43.39235600170237
4756505.0	42.654479102724686
4786898.0	38.478226766160965
4817291.0	24.562620754292176
4847684.0	33.0462525062369
4878077.0	43.36092384323799
4908470.0	42.86356369765646
4938863.0	43.429646726615445
4969256.0	36.55676893742417
4999649.0	42.541313660236156
5030042.0	41.86827139415022
5060435.0	43.23290730880332
5090828.0	23.46177203629548
5121221.0	43.30592874556264
5151614.0	42.53184296547687
5182007.0	42.07760813848283
5212400.0	43.4388746277517
5242793.0	43.40372480946153
5273186.0	42.85574216156055
5303579.0	43.45833784861331
5333972.0	33.908294573747526
5352383.0	1.1281386403906823
5367579.5	35.25010980949401
5394758.0	43.06891577922582
5425151.0	43.3806696378884
5455544.0	35.04937036037839
5485937.0	42.70317835079825
5516330.0	43.00496157643857
5546723.0	42.562345700333395
5577116.0	25.595111616414655
5607509.0	43.37892904084803
5637902.0	42.49827555171545
5668295.0	43.4447741510056
5698688.0	43.29641341177497
5729081.0	43.09444839450232
5759474.0	43.04400083446861
5789867.0	43.522350196051626
5820260.0	42.51977683652131
5850653.0	42.81218306649194
5881046.0	22.378198098683807
5907241.5	7.669243979251071
5922438.0	1.891658490720301
5941832.0	23.572704040076264
5972225.0	43.34079077265097
6002618.0	43.090303044492835
6033011.0	42.921111505562884
6063404.0	42.36370106051486
6093797.0	43.32021797547435
6124190.0	33.99295939883739
6154583.0	43.45213486996266
6184976.0	43.43459944400998
6215369.0	43.4791715452354
6245762.0	43.01444686639831
6276155.0	41.89626841868158
6306548.0	42.927242799151614
6336941.0	43.438429512422665
6367334.0	43.155577664841154
6397727.0	22.944105158550908
6428120.0	43.3600901658134
6458513.0	41.91365202013667
6488906.0	43.38261706487582
6519299.0	43.416336373582766
6549692.0	43.39206025051264
6580085.0	43.490574407770474
6610478.0	42.961740457968745
6640871.0	28.34089182183725
6660029.5	8.747703563106866
6675226.0	37.81444761846064
6701657.0	43.51717991764841
6732050.0	43.19778693092566
6762443.0	43.247076944008846
6792836.0	42.986990670702866
6823229.0	42.83455129893414
6853622.0	43.062223396635304
6884015.0	43.35675214877913
6914408.0	43.43264894561536
6944801.0	43.31563288717617
6975194.0	42.43795610265939
7005587.0	43.362676108331954
7035980.0	43.3890436274054
7066373.0	43.496780133086794
7096766.0	43.29939827048429
7127159.0	42.89696006587073
7157552.0	43.44654733513345
7187945.0	42.62999672279225
7218338.0	42.717290968533625
7248731.0	43.32376115840366
7279124.0	43.22825890524835
7309517.0	37.915670216513895
7327760.5	18.64665105144412
7342957.0	19.721707654062964
7370303.0	43.02776954898355
7400696.0	42.17134800345601
7431089.0	41.252485005490946
7461482.0	43.342280868828304
7491875.0	43.18653116507382
7522268.0	43.15746299987046
7552661.0	32.204778179471475
7583054.0	43.150881674971714
7613447.0	43.37060351444706
7643840.0	43.46835276501086
7674233.0	43.420507180197255
7704626.0	43.06150637559965
7735019.0	42.8349904714558
7765412.0	43.3173740738807
7795805.0	5.730246200877878
7826198.0	23.344775521482696
7856591.0	43.22664234741085
7886984.0	43.32550248423541
7917377.0	32.81668104696536
7947770.0	42.91976035109058
7978163.0	30.68123719610905
8008556.0	43.29673262182544
8038949.0	43.42335854853482
8069342.0	42.85638613127871
8099735.0	43.41195333556294
8130128.0	42.25812699200484
8160521.0	42.86416317898929
8190914.0	43.4242301732829
8221307.0	43.329627804771036
8251700.0	43.41577371742149
8282093.0	34.70084930310275
8312486.0	32.550495064906784
8342879.0	42.32467925519017
8373272.0	43.16179918284921
8398726.5	10.051624140565316
8413923.0	6.182538586121048
8434058.0	43.257167674481906
8464451.0	43.42001432501506
8494844.0	43.23441026085166
8525237.0	43.063793272531136
8555630.0	43.20667299372635
8586023.0	30.55077649743234
8616416.0	31.795777635219714
8646809.0	42.95794042517109
8677202.0	43.23822241633112
8707595.0	43.377072581344095
8737988.0	43.462362940619506
8768381.0	27.638982880790802
8798774.0	34.751703846374575
8829167.0	43.36039067728522
8859560.0	43.18206040145013
8889953.0	43.25571556771078
8920346.0	42.05161507308607
8950739.0	43.2577049410578
8981132.0	43.271656052995745
9011525.0	40.361329097340494
9041918.0	42.60405855472078
9072311.0	43.327363821904406
9102704.0	43.32344343250495
9133097.0	43.42173303696562
9163490.0	42.54547052454063
9193883.0	43.404660441067215
9224276.0	42.86074002154224
9254669.0	43.33205234053422
9285062.0	42.94319393162261
9315455.0	37.76964716224676
9332033.5	18.921853153459548
9347230.0	20.893435179930275
9376241.0	43.431927502049994
9406634.0	43.071124828107386
9437027.0	32.48075469363269
9467420.0	43.22663392965652
9497813.0	43.48773745849458
9528206.0	43.37518197233475
9558599.0	43.39476041365935
9588992.0	42.072049100597724
9619385.0	42.65191717367031
9649778.0	43.4248339301918
9680171.0	43.23885166680318
9710564.0	43.45360460513416
9740957.0	43.29692488422714
9771350.0	42.67679256636764
9801743.0	43.45850329477102
9832136.0	43.11401292596945
9862529.0	34.427641546074184
9892922.0	29.513498804064483
9923315.0	39.75528964920424
9953708.0	42.73518733089389
9984101.0	43.3749632840088
1.0014494E7	43.357788258212885
1.0044887E7	42.553471622010946
1.007528E7	40.83190893807428
1.01041125E7	32.687910121423386
1.0119309E7	22.298270529394266
1.0136066E7	36.13352060446325
1.0166459E7	43.36800869779641
1.0196852E7	42.848982710430484
1.0227245E7	31.431663551297884
1.0257638E7	43.37934148917026
1.0288031E7	43.02930600765858
1.0318424E7	43.40148909331446
1.0348817E7	42.98502282539025
1.037921E7	43.362360985773435
1.0409603E7	43.39077965979627
1.0439996E7	43.449828504250654
1.0470389E7	42.665365111386095
1.0500782E7	43.399921862076006
1.0531175E7	43.232103654107625
1.0561568E7	43.383181878786026
1.0591961E7	42.78794707827236
1.0622354E7	43.38965224882041
1.0652747E7	42.972089507686775
1.068314E7	41.34458084656121
1.0713533E7	30.99224532496404
1.0743926E7	43.41398826448434
1.0774319E7	42.863778601269345
1.0804712E7	42.80238853010592
1.0835105E7	31.075220069875293
1.0865498E7	43.417878783925694
1.0895891E7	43.293368873891694
1.0926284E7	43.422068725369726
1.0956677E7	43.465748227978715
1.098707E7	43.08779563249365
1.1017463E7	43.222092654749964
1.1047856E7	43.311002055134296
1.1078249E7	34.58121706097176
1.1108642E7	41.81548322847583
1.1139035E7	43.373115045992876
1.1169428E7	42.88458940681447
1.1196832E7	10.360001835865935
1.12120285E7	0.9827977769770819
1.1230214E7	22.862596252281122
1.1260607E7	26.34224498117878
1.1291E7	43.17206773668122
1.1321393E7	42.86735283833421
1.1351786E7	43.1931189027986
1.1382179E7	42.89147428404442
1.1412572E7	42.48808661270623
1.1442965E7	43.53543767629218
1.1473358E7	43.31553590601044
1.1503751E7	43.20497813677837
1.1534144E7	43.44570833810521
1.1564537E7	43.433193130468375
1.159493E7	43.07210820895522
1.1625323E7	42.80758180108312
1.1655716E7	31.09937541397299
1.1686109E7	42.70448605236896
1.1716502E7	43.3828719176378
1.1746895E7	43.32001513767098
1.1777288E7	42.36856148114405
1.1807681E7	43.46308101448992
1.1838074E7	43.34308375059031
1.1868467E7	43.39968380816899
1.189886E7	41.77461082755257
1.1929253E7	43.30120556920557
1.1959646E7	43.39276745864723
1.1990039E7	42.10111891848235
1.2020432E7	25.130599591483936
1.2050825E7	14.898570289427555
1.2081218E7	42.69198297173558
1.2111611E7	43.459815108376624
1.21419565E7	30.632229143783878
