#Insert size (bp)	insert size
141.0	1.0
148.0	2.0
149.0	5.0
150.0	1383.0
151.0	2750.0
152.0	2797.0
153.0	2728.0
154.0	2827.0
155.0	2712.0
156.0	2831.0
157.0	2800.0
158.0	2776.0
159.0	2791.0
160.0	2720.0
161.0	2738.0
162.0	2709.0
163.0	2754.0
164.0	2673.0
165.0	2853.0
166.0	2825.0
167.0	2736.0
168.0	2695.0
169.0	2779.0
170.0	2810.0
171.0	2757.0
172.0	2804.0
173.0	2770.0
174.0	2862.0
175.0	2890.0
176.0	2864.0
177.0	2792.0
178.0	2937.0
179.0	2835.0
180.0	2828.0
181.0	2817.0
182.0	2875.0
183.0	2888.0
184.0	2887.0
185.0	2899.0
186.0	2848.0
187.0	2965.0
188.0	3024.0
189.0	2877.0
190.0	2934.0
191.0	2912.0
192.0	2918.0
193.0	2948.0
194.0	2934.0
195.0	2944.0
196.0	2981.0
197.0	3202.0
198.0	3115.0
199.0	3014.0
200.0	3033.0
201.0	3157.0
202.0	3034.0
203.0	2949.0
204.0	3046.0
205.0	3157.0
206.0	3132.0
207.0	3178.0
208.0	3124.0
209.0	3055.0
210.0	3003.0
211.0	3103.0
212.0	3052.0
213.0	3082.0
214.0	3138.0
215.0	3096.0
216.0	3098.0
217.0	3161.0
218.0	3146.0
219.0	3100.0
220.0	3110.0
221.0	3107.0
222.0	3021.0
223.0	3063.0
224.0	3067.0
225.0	3099.0
226.0	3226.0
227.0	3073.0
228.0	3082.0
229.0	3085.0
230.0	3108.0
231.0	3115.0
232.0	3090.0
233.0	3080.0
234.0	3086.0
235.0	3165.0
236.0	3077.0
237.0	3090.0
238.0	3021.0
239.0	3143.0
240.0	3129.0
241.0	3091.0
242.0	3088.0
243.0	3141.0
244.0	3085.0
245.0	3030.0
246.0	3072.0
247.0	3196.0
248.0	3071.0
249.0	3075.0
250.0	3125.0
251.0	3088.0
252.0	3092.0
253.0	2903.0
254.0	3049.0
255.0	3056.0
256.0	3031.0
257.0	3021.0
258.0	2924.0
259.0	2965.0
260.0	3026.0
261.0	3023.0
262.0	3023.0
263.0	2937.0
264.0	2829.0
265.0	2943.0
266.0	2885.0
267.0	2848.0
268.0	2914.0
269.0	2935.0
270.0	2873.0
271.0	2921.0
272.0	2926.0
273.0	2739.0
274.0	2793.0
275.0	2901.0
276.0	2869.0
277.0	2797.0
278.0	2911.0
279.0	2789.0
280.0	2887.0
281.0	2906.0
282.0	2773.0
283.0	2776.0
284.0	2826.0
285.0	2786.0
286.0	2807.0
287.0	2786.0
288.0	2764.0
289.0	2768.0
290.0	2797.0
291.0	2834.0
292.0	2787.0
293.0	2896.0
294.0	2803.0
295.0	2746.0
296.0	2764.0
297.0	2639.0
298.0	2670.0
299.0	2617.0
300.0	2611.0
301.0	2647.0
302.0	2582.0
303.0	2669.0
304.0	2591.0
305.0	2583.0
306.0	2523.0
307.0	2710.0
308.0	2537.0
309.0	2653.0
310.0	2651.0
311.0	2515.0
312.0	2709.0
313.0	2535.0
314.0	2482.0
315.0	2485.0
316.0	2466.0
317.0	2472.0
318.0	2514.0
319.0	2463.0
320.0	2453.0
321.0	2480.0
322.0	2496.0
323.0	2410.0
324.0	2444.0
325.0	2445.0
326.0	2480.0
327.0	2401.0
328.0	2416.0
329.0	2454.0
330.0	2458.0
331.0	2429.0
332.0	2280.0
333.0	2465.0
334.0	2326.0
335.0	2412.0
336.0	2355.0
337.0	2335.0
338.0	2351.0
339.0	2360.0
340.0	2390.0
341.0	2299.0
342.0	2368.0
343.0	2329.0
344.0	2242.0
345.0	2325.0
346.0	2274.0
347.0	2398.0
348.0	2267.0
349.0	2246.0
350.0	2290.0
351.0	2285.0
352.0	2167.0
353.0	2226.0
354.0	2151.0
355.0	2077.0
356.0	2180.0
357.0	2188.0
358.0	2124.0
359.0	2230.0
360.0	2179.0
361.0	2171.0
362.0	2113.0
363.0	2092.0
364.0	2276.0
365.0	2127.0
366.0	2129.0
367.0	2128.0
368.0	2048.0
369.0	2131.0
370.0	2065.0
371.0	2107.0
372.0	2131.0
373.0	2114.0
374.0	2147.0
375.0	1970.0
376.0	2041.0
377.0	2020.0
378.0	2045.0
379.0	2002.0
380.0	1983.0
381.0	2018.0
382.0	1941.0
383.0	1977.0
384.0	2027.0
385.0	1910.0
386.0	1955.0
387.0	1936.0
388.0	1972.0
389.0	1985.0
390.0	1868.0
391.0	1951.0
392.0	1924.0
393.0	1945.0
394.0	1845.0
395.0	1892.0
396.0	1944.0
397.0	1867.0
398.0	1786.0
399.0	1888.0
400.0	1787.0
401.0	1804.0
402.0	1755.0
403.0	1806.0
404.0	1810.0
405.0	1803.0
406.0	1805.0
407.0	1694.0
408.0	1816.0
409.0	1720.0
410.0	1745.0
411.0	1807.0
412.0	1682.0
413.0	1770.0
414.0	1697.0
415.0	1756.0
416.0	1746.0
417.0	1619.0
418.0	1754.0
419.0	1656.0
420.0	1604.0
421.0	1716.0
422.0	1689.0
423.0	1719.0
424.0	1635.0
425.0	1660.0
426.0	1596.0
427.0	1600.0
428.0	1644.0
429.0	1560.0
430.0	1549.0
431.0	1639.0
432.0	1532.0
433.0	1602.0
434.0	1643.0
435.0	1527.0
436.0	1569.0
437.0	1434.0
438.0	1552.0
439.0	1480.0
440.0	1436.0
441.0	1439.0
442.0	1521.0
443.0	1573.0
444.0	1401.0
445.0	1456.0
446.0	1520.0
447.0	1465.0
448.0	1375.0
449.0	1470.0
450.0	1435.0
451.0	1436.0
452.0	1475.0
453.0	1368.0
454.0	1395.0
455.0	1397.0
456.0	1372.0
457.0	1435.0
458.0	1380.0
459.0	1334.0
460.0	1359.0
461.0	1347.0
462.0	1379.0
463.0	1446.0
464.0	1323.0
465.0	1257.0
466.0	1324.0
467.0	1325.0
468.0	1286.0
469.0	1337.0
470.0	1363.0
471.0	1227.0
472.0	1305.0
473.0	1181.0
474.0	1213.0
475.0	1272.0
476.0	1203.0
477.0	1273.0
478.0	1221.0
479.0	1154.0
480.0	1234.0
481.0	1149.0
482.0	1283.0
483.0	1218.0
484.0	1119.0
485.0	1163.0
486.0	1172.0
487.0	1157.0
488.0	1135.0
489.0	1145.0
490.0	1165.0
491.0	1110.0
492.0	1079.0
493.0	1116.0
494.0	1082.0
495.0	1062.0
496.0	1074.0
497.0	1034.0
498.0	1062.0
499.0	1050.0
500.0	1074.0
501.0	950.0
502.0	995.0
503.0	1064.0
504.0	963.0
505.0	1001.0
506.0	1041.0
507.0	1037.0
508.0	992.0
509.0	945.0
510.0	1029.0
511.0	982.0
512.0	993.0
513.0	972.0
514.0	957.0
515.0	945.0
516.0	955.0
517.0	965.0
518.0	934.0
519.0	908.0
520.0	922.0
521.0	908.0
522.0	882.0
523.0	861.0
524.0	859.0
525.0	879.0
526.0	862.0
527.0	841.0
528.0	874.0
529.0	872.0
530.0	789.0
531.0	823.0
532.0	803.0
533.0	813.0
534.0	796.0
535.0	819.0
536.0	822.0
537.0	832.0
538.0	744.0
539.0	784.0
540.0	775.0
541.0	735.0
542.0	757.0
543.0	735.0
544.0	704.0
545.0	722.0
546.0	733.0
547.0	705.0
548.0	705.0
549.0	709.0
550.0	637.0
551.0	717.0
552.0	683.0
553.0	633.0
554.0	647.0
555.0	666.0
556.0	671.0
557.0	671.0
558.0	619.0
559.0	631.0
560.0	662.0
561.0	597.0
562.0	643.0
563.0	598.0
564.0	639.0
565.0	602.0
566.0	607.0
567.0	619.0
568.0	527.0
569.0	571.0
570.0	570.0
571.0	525.0
572.0	546.0
573.0	555.0
574.0	567.0
575.0	547.0
576.0	514.0
577.0	461.0
578.0	479.0
579.0	463.0
580.0	485.0
581.0	526.0
582.0	469.0
583.0	524.0
584.0	464.0
585.0	509.0
586.0	481.0
587.0	511.0
588.0	444.0
589.0	436.0
590.0	477.0
591.0	474.0
592.0	484.0
593.0	414.0
594.0	419.0
595.0	451.0
596.0	449.0
597.0	437.0
598.0	436.0
599.0	389.0
600.0	410.0
601.0	400.0
602.0	405.0
603.0	354.0
604.0	395.0
605.0	386.0
606.0	369.0
607.0	358.0
608.0	346.0
609.0	318.0
610.0	340.0
611.0	313.0
612.0	366.0
613.0	343.0
614.0	334.0
615.0	327.0
616.0	360.0
617.0	352.0
618.0	297.0
619.0	313.0
620.0	291.0
621.0	281.0
622.0	281.0
623.0	300.0
624.0	292.0
625.0	278.0
626.0	290.0
627.0	240.0
628.0	281.0
629.0	258.0
630.0	259.0
631.0	256.0
632.0	261.0
633.0	232.0
634.0	262.0
635.0	265.0
636.0	256.0
637.0	252.0
638.0	226.0
639.0	238.0
640.0	230.0
641.0	222.0
642.0	230.0
643.0	234.0
644.0	224.0
645.0	199.0
646.0	196.0
647.0	204.0
648.0	194.0
649.0	187.0
650.0	207.0
651.0	230.0
652.0	216.0
653.0	200.0
654.0	203.0
655.0	179.0
656.0	176.0
657.0	186.0
658.0	157.0
659.0	159.0
660.0	182.0
661.0	161.0
662.0	139.0
663.0	153.0
664.0	133.0
665.0	163.0
666.0	126.0
667.0	157.0
