#Position (bp)	Coverage	Std
15197.0	59.65952686473859	27.143436229758453
45590.0	44.61060112525911	14.046464391877501
75983.0	39.761227914322376	15.812413123187023
106376.0	41.53282005725003	11.97430869403447
136769.0	38.14733655776001	12.003321303059336
167162.0	47.589806863422496	16.281472159156788
197555.0	46.16352449577205	17.74890764435086
221485.0	51.3599931299021	20.11918457934195
236681.5	62.69186136469132	21.724946711293473
258341.0	46.89592998387786	18.511077426695646
288734.0	40.70345145263712	13.79402393209703
319127.0	39.530944625407166	11.841129655920183
349520.0	40.09215937880433	10.920003261305707
379913.0	39.792616720955486	14.636055761482194
410306.0	41.22886848945481	11.651933108219621
440699.0	41.820024347711644	16.511403939100415
471092.0	40.77764616852565	13.451803167452848
501485.0	40.655019247853126	14.897955135501839
531878.0	36.225216332708186	10.876193281571219
562271.0	37.69532458131807	13.568961069452836
592664.0	34.46717994274997	12.104844466838372
623057.0	35.632645674990954	12.589563973689067
653450.0	37.86789721317409	13.272157554696253
683843.0	36.423847596486034	12.015747133907102
714236.0	36.43417892277827	12.438046384434726
744629.0	38.579804560260584	12.159323290987269
775022.0	35.26729839107689	10.043153688209758
805415.0	39.956634751423024	13.483178570579598
835808.0	39.187049649590364	11.714059723657863
866201.0	41.57115125193301	13.262861588506283
896594.0	37.781528641463495	12.905200667078345
926987.0	39.5369328463791	12.728636807573189
957380.0	40.62425558516764	13.789498354313688
987773.0	40.104300332313365	10.121825622395464
1018166.0	45.963346823281675	15.796999440620054
1038382.5	59.11085657370518	21.6718647355399
1053579.0	57.16999950867194	21.20131945289036
1078952.0	39.26052051459217	12.144938160256768
1109345.0	38.590859737439544	14.171967689074553
1139738.0	35.85569045503899	18.677109055164475
1170131.0	42.7615569374527	14.64533044847358
1200524.0	40.514263152699634	19.084475918155082
1230917.0	40.68282170236568	13.076565992623776
1261310.0	39.9140262560458	15.017942963813114
1291703.0	39.14565853979535	11.912973125995363
1322096.0	44.18606258019939	14.032479210967619
1348657.5	56.43158820941487	20.043420749816075
1363854.0	58.73978859454522	24.275639402632205
1382882.0	48.7767907083868	18.320874078662804
1413275.0	36.01266739051756	10.790009649155488
1443668.0	38.86615339058336	14.0505781994182
1474061.0	38.71559240614615	12.195859377293274
1504454.0	42.23956174119041	12.604839523101909
1534847.0	41.56414305925706	13.592531688810405
1565240.0	40.22103773895305	12.380754884147112
1595633.0	40.488105813838715	12.680578004697372
1626026.0	39.504951798111406	11.971505668939185
1656419.0	36.87260224393775	13.205145816085652
1686812.0	35.829138288421674	13.188653396865924
1717205.0	34.89856216892048	13.053688215747888
1747598.0	33.68081466127069	12.17818524929624
1777991.0	35.34080215839173	11.054369809996421
1808384.0	39.502517026947	13.455934949739895
1838777.0	37.41539170203665	12.000013709289263
1869170.0	40.296351133484684	16.616634012656462
1899563.0	44.069226466620606	19.784674785422997
1929956.0	36.730826177080246	12.393953150155543
1960349.0	37.818774059816405	13.280111675134256
1990742.0	36.63211923798243	13.95846973608065
2021135.0	41.11045306485046	14.856569767340885
2051528.0	39.35531207843911	12.252314274459218
2081921.0	37.03530418188399	10.227716862296925
2112314.0	38.037706050735366	12.014605222683251
2142707.0	35.573947948540784	12.26245684435646
2173100.0	38.057875168624356	11.983781909536265
2203493.0	34.83308656598559	12.01676572572225
2233886.0	42.40051985654591	16.13166081662993
2264279.0	33.550192478531244	11.434889041662096
2294672.0	35.17865955976705	11.185616683797459
2325065.0	37.81920178988583	14.146958892007362
2355458.0	44.99338663508045	22.286365000806345
2385851.0	36.68976409041556	13.326797331990797
2416244.0	35.197973217517195	10.69912886811375
2446637.0	41.16691343401441	16.943010571093524
2477030.0	38.49119863126378	11.433159616434057
2507423.0	36.09732504195045	10.942255929534248
2537816.0	37.179811140723196	11.749989411750873
2568209.0	41.88665153160267	18.487674199991787
2598602.0	36.00329023130326	11.926580088393996
2628995.0	37.14226960155299	9.596923689202915
2659388.0	39.877504688579606	13.661325818424986
2689781.0	41.53505741453624	14.09595858507696
2720174.0	40.64449050768269	12.684082961847455
2750567.0	41.464416148455236	12.945554143885003
2780960.0	38.94228934294081	13.751980501834304
2811353.0	38.93880169775935	13.768838848606798
2841746.0	39.07817589576547	11.562638138869147
2872139.0	49.92557496792025	25.539143547191916
2889645.5	80.5465367965368	26.9359027534415
2904842.0	49.6152562759477	18.744169413808162
2932925.0	41.31625703286941	14.424171504376538
2963318.0	37.43029644984043	12.699568674440465
2993711.0	39.308623696245846	12.227411460495183
3024104.0	38.0588293357023	11.373395605322536
3054497.0	39.32036982199848	12.529592517133663
3084890.0	42.88155167308262	14.904257999797533
3115283.0	40.759220873227385	12.82359322309405
3145676.0	37.842628236765044	13.132620920478008
3176069.0	39.86190899220215	14.014154939798155
3206462.0	43.726384364820845	14.677109059770043
3236855.0	40.701608923107294	13.489174149468607
3267248.0	37.673477445464414	14.079715098606265
3297641.0	42.36324153587997	12.74386183787404
3322340.5	59.84946858886667	28.672871094082282
3337537.0	107.68727496267674	94.1087850479534
3358427.0	218.33747902477543	151.7063016521656
3388820.0	136.48448655940513	131.60145020895973
3410819.5	167.30310157283552	175.31923403697965
3426016.0	60.50110204324775	18.649343110447152
3449606.0	44.25581548382851	14.461926000897913
3479999.0	40.74517158556247	14.479827912609023
3510392.0	39.599809166584414	12.911962822534397
3540785.0	40.28934294080874	16.162333919918655
3571178.0	39.38966209324516	12.755537917840016
3601571.0	37.76425492712138	13.96196967633099
3631964.0	36.726351462507814	13.300728815741948
3662357.0	41.29615371960649	13.860374902305784
3692750.0	38.04991280887047	11.105558610005726
3723143.0	39.47050307636627	12.394450897705703
3753536.0	36.4586253413615	13.032528796458502
3783929.0	37.59007008192676	12.597648727558978
3814322.0	40.43786398183792	12.640061883268542
3844715.0	40.784983384331916	14.752382088471103
3875108.0	48.08485506531109	20.764719109615886
3905501.0	43.40209916757148	15.234195396340072
3935894.0	39.707169414009805	14.296299080775023
3966287.0	45.0678116671602	13.708840940870672
3987990.0	63.68662107123646	21.872542840996033
4003186.5	54.32479861910242	19.70526061086817
4027073.0	44.058039680189516	12.517791109661758
4057466.0	41.29579179416313	12.141906256428358
4087859.0	41.24469450202349	15.845774611128478
4118252.0	41.21699075445004	11.300622841090867
4148645.0	41.01256868357846	12.099832591329362
4179038.0	41.54953443227059	12.961304972050012
4209431.0	37.9517652090942	14.649491698170728
