#Insert size (bp)	insert size
141.0	2.0
142.0	1.0
143.0	2.0
144.0	3.0
146.0	3.0
147.0	4.0
148.0	11.0
149.0	45.0
150.0	12395.0
151.0	23889.0
152.0	24006.0
153.0	24141.0
154.0	24283.0
155.0	24162.0
156.0	24586.0
157.0	24218.0
158.0	24011.0
159.0	24001.0
160.0	24051.0
161.0	23867.0
162.0	23720.0
163.0	24146.0
164.0	24099.0
165.0	24080.0
166.0	24238.0
167.0	24280.0
168.0	24048.0
169.0	24071.0
170.0	23712.0
171.0	23988.0
172.0	23712.0
173.0	23987.0
174.0	24160.0
175.0	24206.0
176.0	23852.0
177.0	24102.0
178.0	24083.0
179.0	24156.0
180.0	23959.0
181.0	23681.0
182.0	23957.0
183.0	24152.0
184.0	23897.0
185.0	23856.0
186.0	24077.0
187.0	24254.0
188.0	24020.0
189.0	24249.0
190.0	23986.0
191.0	23931.0
192.0	23740.0
193.0	23650.0
194.0	24111.0
195.0	23873.0
196.0	23967.0
197.0	23870.0
198.0	24096.0
199.0	24005.0
200.0	24138.0
201.0	24343.0
202.0	23892.0
203.0	23605.0
204.0	23949.0
205.0	23786.0
206.0	24182.0
207.0	24507.0
208.0	24318.0
209.0	24080.0
210.0	24145.0
211.0	24084.0
212.0	24167.0
213.0	23707.0
214.0	23702.0
215.0	23727.0
216.0	23785.0
217.0	23774.0
218.0	24178.0
219.0	24162.0
220.0	24466.0
221.0	23596.0
222.0	23767.0
223.0	23402.0
224.0	23531.0
225.0	23106.0
226.0	23244.0
227.0	23392.0
228.0	23585.0
229.0	24026.0
230.0	23673.0
231.0	23627.0
232.0	23386.0
233.0	22976.0
234.0	22648.0
235.0	22375.0
236.0	22261.0
237.0	22397.0
238.0	22770.0
239.0	22833.0
240.0	22787.0
241.0	23150.0
242.0	22377.0
243.0	22372.0
244.0	21894.0
245.0	21529.0
246.0	21314.0
247.0	21270.0
248.0	21713.0
249.0	21161.0
250.0	21858.0
251.0	21317.0
252.0	21012.0
253.0	21005.0
254.0	20095.0
255.0	20348.0
256.0	19819.0
257.0	19362.0
258.0	19303.0
259.0	19234.0
260.0	19419.0
261.0	19383.0
262.0	18397.0
263.0	16504.0
264.0	14135.0
265.0	11736.0
266.0	10172.0
267.0	10004.0
268.0	9869.0
269.0	9721.0
270.0	9102.0
271.0	6637.0
272.0	6644.0
273.0	6485.0
274.0	6550.0
275.0	6505.0
276.0	6484.0
277.0	6401.0
278.0	6393.0
