#Insert size (bp)	insert size
145.0	2.0
146.0	1.0
147.0	2.0
148.0	4.0
149.0	22.0
150.0	6258.0
151.0	11865.0
152.0	12083.0
153.0	12348.0
154.0	12346.0
155.0	12224.0
156.0	12141.0
157.0	12153.0
158.0	11750.0
159.0	11899.0
160.0	11924.0
161.0	11843.0
162.0	11793.0
163.0	12086.0
164.0	11993.0
165.0	12126.0
166.0	12268.0
167.0	12103.0
168.0	11916.0
169.0	12088.0
170.0	11574.0
171.0	11816.0
172.0	11819.0
173.0	11553.0
174.0	11784.0
175.0	11656.0
176.0	11947.0
177.0	11924.0
178.0	11674.0
179.0	11728.0
180.0	11504.0
181.0	11278.0
182.0	11648.0
183.0	11300.0
184.0	11587.0
185.0	11160.0
186.0	11366.0
187.0	11577.0
188.0	11352.0
189.0	11589.0
190.0	11318.0
191.0	11014.0
192.0	10899.0
193.0	10869.0
194.0	11113.0
195.0	10954.0
196.0	11097.0
197.0	10964.0
198.0	10756.0
199.0	10656.0
200.0	10909.0
201.0	10574.0
202.0	10464.0
203.0	10290.0
204.0	10159.0
205.0	10174.0
206.0	10574.0
207.0	10382.0
208.0	10300.0
209.0	10314.0
210.0	10235.0
211.0	10161.0
212.0	9861.0
213.0	9809.0
214.0	9676.0
215.0	9516.0
216.0	9523.0
217.0	9635.0
218.0	9682.0
219.0	9561.0
220.0	9279.0
221.0	9224.0
222.0	9265.0
223.0	8961.0
224.0	8947.0
225.0	8706.0
226.0	8849.0
227.0	8659.0
228.0	8740.0
229.0	8846.0
230.0	8567.0
231.0	8568.0
232.0	8332.0
233.0	8230.0
234.0	7913.0
235.0	7887.0
236.0	7953.0
237.0	7887.0
238.0	7918.0
239.0	7807.0
240.0	7694.0
241.0	7653.0
242.0	7595.0
243.0	7551.0
244.0	7285.0
245.0	7039.0
246.0	7175.0
247.0	7244.0
248.0	6927.0
249.0	7133.0
250.0	7032.0
251.0	6805.0
252.0	6836.0
253.0	6809.0
254.0	6701.0
255.0	6621.0
256.0	6518.0
257.0	6499.0
258.0	6293.0
259.0	6154.0
260.0	6287.0
261.0	6364.0
262.0	5992.0
263.0	5875.0
264.0	5835.0
265.0	5432.0
266.0	5443.0
267.0	5224.0
268.0	5302.0
269.0	5249.0
270.0	5339.0
271.0	5151.0
272.0	4978.0
273.0	5169.0
274.0	5096.0
275.0	5057.0
276.0	5113.0
277.0	5038.0
278.0	5004.0
279.0	5049.0
280.0	5140.0
281.0	4981.0
282.0	4938.0
283.0	4999.0
284.0	4966.0
285.0	4903.0
286.0	4973.0
287.0	4777.0
288.0	4849.0
289.0	4738.0
290.0	4801.0
291.0	4886.0
292.0	4651.0
293.0	4818.0
294.0	4770.0
295.0	4852.0
296.0	4813.0
297.0	4820.0
298.0	4709.0
299.0	4704.0
300.0	4718.0
301.0	4703.0
302.0	4562.0
303.0	4766.0
304.0	4627.0
305.0	4541.0
306.0	4483.0
307.0	4538.0
308.0	4516.0
309.0	4614.0
310.0	4417.0
311.0	4519.0
312.0	4476.0
313.0	4389.0
314.0	4467.0
315.0	4579.0
316.0	4482.0
317.0	4371.0
318.0	4368.0
319.0	4424.0
320.0	4357.0
321.0	4322.0
322.0	4313.0
323.0	4291.0
324.0	4356.0
325.0	4190.0
326.0	4232.0
327.0	4250.0
328.0	4301.0
329.0	4266.0
330.0	4236.0
331.0	4171.0
332.0	4024.0
333.0	4162.0
334.0	4234.0
335.0	4228.0
336.0	4140.0
337.0	4159.0
338.0	4164.0
339.0	4040.0
