#Coverage (X)	Coverage
1.0	99.81169036542828
2.0	99.79002402298903
3.0	99.72760784742749
4.0	99.69628460065123
5.0	99.64652768895226
6.0	99.60307161943571
7.0	99.53495507359688
8.0	99.47693139114945
9.0	99.40102516182924
10.0	99.31727166952987
11.0	99.21546289186448
12.0	99.10630038977207
13.0	98.98260317731894
14.0	98.84261096700243
15.0	98.69592308366178
16.0	98.53780978283892
17.0	98.36164119665003
18.0	98.16995904863863
19.0	97.95556590158594
20.0	97.73001055761219
21.0	97.48832472862577
22.0	97.23970468298168
23.0	96.96536305312819
24.0	96.67676638476019
25.0	96.35560439759301
26.0	96.031143927769
27.0	95.68132380200714
28.0	95.32178096676799
29.0	94.94408413845237
30.0	94.54491838311834
31.0	94.12314856209599
32.0	93.67777937263847
33.0	93.19847940772084
34.0	92.70728516369645
35.0	92.18814841197802
36.0	91.64600453808698
37.0	91.07132002232439
38.0	90.48103146267141
39.0	89.85728098918287
40.0	89.20379481792746
41.0	88.5211734208103
42.0	87.80615944338722
43.0	87.0515060945842
44.0	86.26265874975991
45.0	85.44279250693319
46.0	84.58212707712897
47.0	83.69197271883397
48.0	82.75924243477374
49.0	81.79149559043867
50.0	80.7964149359572
51.0	79.76900750631009
