#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	1.2229468861937857E-6
6.0	0.0
7.0	0.0
8.0	1.2229468861937857E-6
9.0	1.2229468861937857E-6
10.0	0.0
11.0	0.0
12.0	2.4458937723875714E-6
13.0	3.668840658581357E-6
14.0	2.4458937723875714E-6
15.0	7.337681317162714E-6
16.0	1.3452415748131642E-5
17.0	1.7121256406713E-5
18.0	2.56818846100695E-5
19.0	5.380966299252657E-5
20.0	8.438333514737121E-5
21.0	1.36970051253704E-4
22.0	2.1890749262868766E-4
23.0	3.9501184424059276E-4
24.0	6.897420438132951E-4
25.0	0.0012425140363728862
26.0	0.0017500369941433071
27.0	0.0031123998253631846
28.0	0.005303920645422449
29.0	0.00814115742139203
30.0	0.012471612345404226
31.0	0.018461606193981392
32.0	0.025725910697972476
33.0	0.03495671379496317
34.0	0.04402731084986248
35.0	0.05301474751650061
36.0	0.06231892742666293
37.0	0.0688201130736691
38.0	0.07248895373225048
39.0	0.0727959134006851
40.0	0.07155217641742602
41.0	0.06728776062526828
42.0	0.06290471898514975
43.0	0.05648913962017716
44.0	0.04918325492205548
45.0	0.042082825300814364
46.0	0.03477082586826172
47.0	0.02836380713149247
48.0	0.022810405321286496
49.0	0.018446930831347064
50.0	0.015621923524239419
51.0	0.014539615529957918
52.0	0.009442372908302219
53.0	0.007007485657890391
54.0	0.004460087293948737
55.0	0.0029362954737512797
56.0	0.0018735546296488796
57.0	0.0013721464063094276
58.0	8.389415639289371E-4
59.0	5.552178863319787E-4
60.0	4.647198167536385E-4
61.0	3.069596684346402E-4
62.0	1.4919952011564186E-4
63.0	8.43833351473712E-5
64.0	6.237029119588307E-5
65.0	3.668840658581357E-5
66.0	1.7121256406712998E-5
67.0	1.4675362634325428E-5
68.0	1.4675362634325428E-5
69.0	8.5606282033565E-6
70.0	1.2229468861937857E-6
71.0	1.2229468861937857E-6
72.0	3.668840658581357E-6
73.0	0.0
74.0	0.0
75.0	1.2229468861937857E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	1.2229468861937857E-6
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	6.1147344309689284E-6
