#Insert size (bp)	insert size
141.0	1.0
143.0	1.0
144.0	1.0
145.0	3.0
146.0	4.0
147.0	4.0
148.0	9.0
149.0	57.0
150.0	10692.0
151.0	20865.0
152.0	21173.0
153.0	21018.0
154.0	21216.0
155.0	21313.0
156.0	21467.0
157.0	21432.0
158.0	21128.0
159.0	21176.0
160.0	20422.0
161.0	21074.0
162.0	20725.0
163.0	21230.0
164.0	20871.0
165.0	21021.0
166.0	20911.0
167.0	21137.0
168.0	21005.0
169.0	20745.0
170.0	20446.0
171.0	20665.0
172.0	20214.0
173.0	20402.0
174.0	20734.0
175.0	20584.0
176.0	20482.0
177.0	20487.0
178.0	20496.0
179.0	20445.0
180.0	20106.0
181.0	19979.0
182.0	19923.0
183.0	20277.0
184.0	20276.0
185.0	19833.0
186.0	20128.0
187.0	20005.0
188.0	20071.0
189.0	19980.0
190.0	19781.0
191.0	19574.0
192.0	19420.0
193.0	19254.0
194.0	19298.0
195.0	19336.0
196.0	19575.0
197.0	19344.0
198.0	19215.0
199.0	19198.0
200.0	19324.0
201.0	18527.0
202.0	18737.0
203.0	18178.0
204.0	18196.0
205.0	18369.0
206.0	18511.0
207.0	18539.0
208.0	18255.0
209.0	18321.0
210.0	17893.0
211.0	18036.0
212.0	17799.0
213.0	17498.0
214.0	17197.0
215.0	16873.0
216.0	17178.0
217.0	17116.0
218.0	17346.0
219.0	17234.0
220.0	17162.0
221.0	16863.0
222.0	16586.0
223.0	16502.0
224.0	16271.0
225.0	16217.0
226.0	15761.0
227.0	15950.0
228.0	15769.0
229.0	16012.0
230.0	15951.0
231.0	15712.0
232.0	15291.0
233.0	14968.0
234.0	14821.0
235.0	14342.0
236.0	14289.0
237.0	14663.0
238.0	14483.0
239.0	14313.0
240.0	14392.0
241.0	14348.0
242.0	13835.0
243.0	13824.0
244.0	13493.0
245.0	13242.0
246.0	12957.0
247.0	12853.0
248.0	12940.0
249.0	12930.0
250.0	12809.0
251.0	12683.0
252.0	12650.0
253.0	12264.0
254.0	12044.0
255.0	11656.0
256.0	11445.0
