#Insert size (bp)	insert size
140.0	1.0
144.0	1.0
146.0	3.0
147.0	4.0
148.0	8.0
149.0	44.0
150.0	10321.0
151.0	20190.0
152.0	20383.0
153.0	20823.0
154.0	20639.0
155.0	20308.0
156.0	20696.0
157.0	20519.0
158.0	20394.0
159.0	20392.0
160.0	20320.0
161.0	20220.0
162.0	20657.0
163.0	20711.0
164.0	20341.0
165.0	20527.0
166.0	20864.0
167.0	20257.0
168.0	20333.0
169.0	20685.0
170.0	20186.0
171.0	20405.0
172.0	20219.0
173.0	20159.0
174.0	20443.0
175.0	20354.0
176.0	20518.0
177.0	20226.0
178.0	20324.0
179.0	20174.0
180.0	20184.0
181.0	19905.0
182.0	20222.0
183.0	19907.0
184.0	20276.0
185.0	20027.0
186.0	19889.0
187.0	19764.0
188.0	20205.0
189.0	20065.0
190.0	19880.0
191.0	19717.0
192.0	19447.0
193.0	19540.0
194.0	19447.0
195.0	19853.0
196.0	19624.0
197.0	19693.0
198.0	19796.0
199.0	19459.0
200.0	19527.0
201.0	19341.0
202.0	19364.0
203.0	19010.0
204.0	18896.0
205.0	19286.0
206.0	19218.0
207.0	19395.0
208.0	19331.0
209.0	19267.0
210.0	19019.0
211.0	18860.0
212.0	18803.0
213.0	18594.0
214.0	18605.0
215.0	18031.0
216.0	18508.0
217.0	18540.0
218.0	18271.0
219.0	18414.0
220.0	18522.0
221.0	18278.0
222.0	18063.0
223.0	17832.0
224.0	17676.0
225.0	17551.0
226.0	17221.0
227.0	17495.0
228.0	17424.0
229.0	17541.0
230.0	17509.0
231.0	17173.0
232.0	16765.0
233.0	16776.0
234.0	16285.0
235.0	15983.0
236.0	16146.0
237.0	16128.0
238.0	16063.0
239.0	15945.0
240.0	16254.0
241.0	15860.0
242.0	15474.0
243.0	15347.0
244.0	15199.0
245.0	14968.0
246.0	14792.0
247.0	14540.0
248.0	14491.0
249.0	14508.0
250.0	14397.0
251.0	14472.0
252.0	14020.0
253.0	13819.0
254.0	13589.0
255.0	13291.0
256.0	12979.0
257.0	12682.0
258.0	12513.0
259.0	12182.0
260.0	12438.0
261.0	11889.0
262.0	11488.0
263.0	10649.0
264.0	9741.0
265.0	8512.0
266.0	8164.0
267.0	7973.0
268.0	7875.0
269.0	7584.0
270.0	7635.0
271.0	6624.0
272.0	6583.0
273.0	6725.0
274.0	6673.0
275.0	6683.0
276.0	6687.0
277.0	6551.0
278.0	6606.0
279.0	6461.0
280.0	6539.0
281.0	6577.0
282.0	6457.0
283.0	6356.0
284.0	6342.0
285.0	6494.0
286.0	6107.0
287.0	6308.0
288.0	6227.0
289.0	6222.0
290.0	6279.0
291.0	6168.0
292.0	6150.0
293.0	6177.0
294.0	6111.0
295.0	6113.0
296.0	6053.0
297.0	6046.0
298.0	6024.0
299.0	5976.0
300.0	5961.0
301.0	5861.0
302.0	5872.0
303.0	5746.0
304.0	5880.0
305.0	5731.0
306.0	5727.0
307.0	5761.0
308.0	5671.0
309.0	5726.0
310.0	5749.0
311.0	5572.0
312.0	5605.0
313.0	5507.0
314.0	5543.0
315.0	5514.0
316.0	5440.0
317.0	5369.0
318.0	5228.0
319.0	5238.0
320.0	5214.0
321.0	5285.0
322.0	5245.0
323.0	5254.0
324.0	5271.0
325.0	5161.0
326.0	5130.0
327.0	5234.0
328.0	4973.0
329.0	4960.0
330.0	5178.0
331.0	4847.0
332.0	4864.0
333.0	5002.0
334.0	4900.0
335.0	4834.0
336.0	4975.0
337.0	4823.0
338.0	4722.0
339.0	4714.0
340.0	4778.0
341.0	4688.0
342.0	4625.0
343.0	4639.0
344.0	4740.0
345.0	4583.0
346.0	4469.0
347.0	4714.0
348.0	4624.0
349.0	4449.0
350.0	4586.0
351.0	4468.0
352.0	4618.0
353.0	4348.0
354.0	4438.0
355.0	4384.0
356.0	4398.0
357.0	4311.0
358.0	4272.0
359.0	4209.0
360.0	4245.0
361.0	4141.0
362.0	4228.0
363.0	4149.0
364.0	4169.0
365.0	3916.0
366.0	3969.0
367.0	4081.0
368.0	4061.0
369.0	4063.0
370.0	3939.0
371.0	3950.0
372.0	3900.0
373.0	3976.0
374.0	3915.0
375.0	3855.0
376.0	3800.0
377.0	3823.0
378.0	3661.0
379.0	3772.0
380.0	3739.0
381.0	3692.0
382.0	3669.0
383.0	3723.0
384.0	3664.0
385.0	3580.0
386.0	3654.0
387.0	3515.0
388.0	3527.0
389.0	3557.0
390.0	3473.0
391.0	3531.0
392.0	3379.0
393.0	3412.0
394.0	3277.0
395.0	3371.0
396.0	3395.0
397.0	3339.0
398.0	3312.0
399.0	3216.0
400.0	3190.0
401.0	3198.0
402.0	3167.0
403.0	3160.0
404.0	3178.0
405.0	3147.0
406.0	3009.0
407.0	3204.0
408.0	3078.0
409.0	3105.0
410.0	3069.0
411.0	3030.0
412.0	2985.0
413.0	3017.0
414.0	2946.0
415.0	2908.0
416.0	2885.0
417.0	2809.0
418.0	2976.0
419.0	2877.0
420.0	2793.0
421.0	2728.0
422.0	2743.0
423.0	2782.0
424.0	2748.0
425.0	2669.0
426.0	2597.0
427.0	2651.0
428.0	2651.0
429.0	2595.0
430.0	2510.0
431.0	2603.0
432.0	2548.0
433.0	2569.0
434.0	2567.0
435.0	2546.0
436.0	2440.0
437.0	2445.0
438.0	2548.0
439.0	2288.0
440.0	2387.0
441.0	2488.0
442.0	2318.0
443.0	2353.0
444.0	2408.0
445.0	2374.0
446.0	2314.0
447.0	2207.0
448.0	2228.0
449.0	2269.0
450.0	2145.0
451.0	2169.0
452.0	2156.0
453.0	2204.0
454.0	2079.0
455.0	2075.0
456.0	2065.0
457.0	2014.0
458.0	1981.0
459.0	1992.0
460.0	2019.0
461.0	1981.0
462.0	1940.0
463.0	1980.0
464.0	1822.0
465.0	1874.0
466.0	1887.0
467.0	1896.0
468.0	1823.0
469.0	1861.0
470.0	1834.0
471.0	1804.0
472.0	1781.0
473.0	1773.0
474.0	1789.0
475.0	1774.0
476.0	1653.0
477.0	1725.0
478.0	1688.0
479.0	1642.0
480.0	1661.0
481.0	1679.0
482.0	1619.0
483.0	1546.0
484.0	1634.0
485.0	1602.0
486.0	1545.0
487.0	1607.0
488.0	1559.0
489.0	1533.0
490.0	1494.0
491.0	1517.0
492.0	1506.0
