#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	1.9496673867438214E-6
8.0	9.748336933719107E-7
9.0	0.0
10.0	4.874168466859553E-6
11.0	4.874168466859553E-6
12.0	1.1698004320462928E-5
13.0	1.657217278732248E-5
14.0	1.559733909395057E-5
15.0	2.72953434144135E-5
16.0	3.2169511881273056E-5
17.0	4.0943015121620255E-5
18.0	7.21376933095214E-5
19.0	8.481053132335624E-5
20.0	1.0138270411067872E-4
21.0	1.63772060486481E-4
22.0	2.2031241470205182E-4
23.0	3.4314146006691256E-4
24.0	4.36725494630616E-4
25.0	7.603702808300904E-4
26.0	9.319410108635468E-4
27.0	0.0015373127344475031
28.0	0.0025833092874355634
29.0	0.00434190927027849
30.0	0.007239115006979811
31.0	0.01188809689067045
32.0	0.018720706247514173
33.0	0.02737040560880314
34.0	0.038126720581468806
35.0	0.04925054785653567
36.0	0.059940574138052045
37.0	0.06924438690759357
38.0	0.07547162454085332
39.0	0.07908533304218301
40.0	0.07817093903780016
41.0	0.07500565403542156
42.0	0.06982343812145647
43.0	0.0622879736716916
44.0	0.054069150802873035
45.0	0.045301496564686065
46.0	0.03759153688380762
47.0	0.030170127976167263
48.0	0.024016002869910395
49.0	0.018772372433262886
50.0	0.015380926014022005
51.0	0.013797796095986022
52.0	0.008730610557838832
53.0	0.0064641222207491396
54.0	0.00419860871735282
55.0	0.002737333010988325
56.0	0.0017868701599507127
57.0	0.0011961209417673344
58.0	7.925397927113633E-4
59.0	5.03014185779906E-4
60.0	4.4354933048421937E-4
61.0	2.495574255032092E-4
62.0	1.374515507654394E-4
63.0	9.455886825707534E-5
64.0	5.556552052219891E-5
65.0	4.6792017281851726E-5
66.0	3.119467818790114E-5
67.0	2.3396008640925856E-5
68.0	1.1698004320462928E-5
69.0	5.849002160231464E-6
70.0	8.773503240347196E-6
71.0	1.9496673867438214E-6
72.0	0.0
73.0	2.924501080115732E-6
74.0	1.9496673867438214E-6
75.0	1.9496673867438214E-6
76.0	0.0
77.0	9.748336933719107E-7
78.0	1.9496673867438214E-6
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	9.748336933719107E-7
90.0	0.0
91.0	0.0
92.0	0.0
93.0	9.748336933719107E-7
94.0	9.748336933719107E-7
95.0	0.0
96.0	0.0
97.0	9.748336933719107E-7
98.0	0.0
99.0	0.0
100.0	7.798669546975285E-6
