#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.1747637256456794E-6
10.0	3.5242911769370383E-6
11.0	1.1747637256456794E-6
12.0	1.1747637256456794E-6
13.0	4.699054902582718E-6
14.0	7.048582353874077E-6
15.0	1.5271928433393835E-5
16.0	1.5271928433393835E-5
17.0	2.8194329415496306E-5
18.0	4.229149412324446E-5
19.0	7.166058726438644E-5
20.0	9.750538922859141E-5
21.0	1.50369756882647E-4
22.0	2.232051078726791E-4
23.0	3.324581343577273E-4
24.0	5.215950941866818E-4
25.0	9.656557824807485E-4
26.0	0.001293414861935893
27.0	0.002170963364993216
28.0	0.0035865536543962595
29.0	0.005785711348804972
30.0	0.009438051771837387
31.0	0.014617585038209192
32.0	0.021849430533283993
33.0	0.030337098451074025
34.0	0.040155773670020614
35.0	0.05011424577231904
36.0	0.06021133999424365
37.0	0.06820325761981122
38.0	0.07323124636557472
39.0	0.0751954513148543
40.0	0.07508737305209491
41.0	0.07158305285849383
42.0	0.0675265937138393
43.0	0.06003042638049422
44.0	0.05285731907170171
45.0	0.044536467602953364
46.0	0.03711665991177525
47.0	0.02960639541372241
48.0	0.024110850705151923
49.0	0.01920621215058121
50.0	0.016073117294284185
51.0	0.014692769916650516
52.0	0.009226594301221167
53.0	0.0066597355606853575
54.0	0.004453529283922771
55.0	0.0029521812425475926
56.0	0.0018807967247587332
57.0	0.0012828419884050822
58.0	8.023636246159992E-4
59.0	5.920809177254225E-4
60.0	3.9119632064001135E-4
61.0	2.513994372881754E-4
62.0	1.3627259217489882E-4
63.0	8.693251569778027E-5
64.0	7.166058726438644E-5
65.0	3.641767549501606E-5
66.0	1.9970983335976543E-5
67.0	2.1145747061622228E-5
68.0	9.398109805165435E-6
69.0	5.873818628228397E-6
70.0	2.349527451291359E-6
71.0	2.349527451291359E-6
72.0	0.0
73.0	1.1747637256456794E-6
74.0	1.1747637256456794E-6
75.0	1.1747637256456794E-6
76.0	1.1747637256456794E-6
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	1.1747637256456794E-6
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	1.1747637256456794E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	8.223346079519757E-6
