#GC Content (%)	Sample
1.0	1.3144836379649163E-6
2.0	0.0
3.0	0.0
4.0	2.6289672759298327E-6
5.0	7.886901827789497E-6
6.0	1.051586910371933E-5
7.0	1.1830352741684247E-5
8.0	2.497518912133341E-5
9.0	2.628967275929833E-5
10.0	4.3377960052842246E-5
11.0	4.863589460470191E-5
12.0	5.915176370842124E-5
13.0	7.098211645010549E-5
14.0	8.807040374364941E-5
15.0	1.2093249469277231E-4
16.0	1.4196423290021098E-4
17.0	1.9322909478084274E-4
18.0	2.628967275929833E-4
19.0	2.747270803346675E-4
20.0	3.7199886954407136E-4
21.0	5.139631024442823E-4
22.0	5.915176370842124E-4
23.0	8.478419464873711E-4
24.0	0.001226413234221267
25.0	0.0019388633659982515
26.0	0.0023042898173524988
27.0	0.0038566949937890644
28.0	0.005800816294339176
29.0	0.008709768585155537
30.0	0.012650590531774355
31.0	0.01822794460765949
32.0	0.024812193150225762
33.0	0.03255713074511505
34.0	0.04126164139571872
35.0	0.05051954965790564
36.0	0.0588389166025856
37.0	0.06550466313070569
38.0	0.07039585674757314
39.0	0.07244250777188452
40.0	0.07171691280372787
41.0	0.06886974124389586
42.0	0.06420595329639635
43.0	0.058272374154622705
44.0	0.051210968051475174
45.0	0.043211020630820704
46.0	0.03644668782985323
47.0	0.029186794697373
48.0	0.023729058632542672
49.0	0.018709045619154655
50.0	0.015589775946263906
51.0	0.014768223672535837
52.0	0.009397243527811187
53.0	0.006847145270159251
54.0	0.00449159059092612
55.0	0.0029063233235404303
56.0	0.002008530998810392
57.0	0.00125927532517039
58.0	7.87375699140985E-4
59.0	5.441962261174755E-4
60.0	4.206347641487732E-4
61.0	2.2609118572996566E-4
62.0	1.5379458564189523E-4
63.0	8.018350191585991E-5
64.0	5.2579345518596664E-5
65.0	4.206347641487733E-5
66.0	3.023312367319308E-5
67.0	2.497518912133341E-5
68.0	6.572418189824582E-6
69.0	3.943450913894749E-6
70.0	3.943450913894749E-6
71.0	1.3144836379649163E-6
72.0	2.6289672759298327E-6
73.0	1.3144836379649163E-6
74.0	0.0
75.0	6.572418189824582E-6
76.0	0.0
77.0	1.3144836379649163E-6
78.0	3.943450913894749E-6
79.0	0.0
80.0	1.3144836379649163E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	1.3144836379649163E-6
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	1.3144836379649163E-6
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.3144836379649164E-5
