#Position (bp)	mapping quality
15197.0	25.427511046044806
45590.0	41.99049161994771
75983.0	42.112444893518784
106376.0	42.013590045778514
136769.0	40.89568610991157
167162.0	32.4018345118941
197555.0	28.936240260452866
221485.0	10.734246426405118
236681.5	18.458894301425403
258341.0	34.86407698104928
288734.0	41.94644664605732
319127.0	41.685454149661524
349520.0	42.10199738836503
379913.0	42.04403958861013
410306.0	41.40981786676155
440699.0	34.14726293536411
471092.0	39.05221718136778
501485.0	32.98986087670354
531878.0	41.13190609031586
562271.0	41.49148115818906
592664.0	41.884986683721365
623057.0	42.04577094862215
653450.0	40.80994185400763
683843.0	41.952896373322446
714236.0	40.29679642742802
744629.0	42.19647891783913
775022.0	42.00337374018698
805415.0	41.9885846472233
835808.0	41.354680897333004
866201.0	41.431338451746115
896594.0	40.87147001438711
926987.0	42.007427909872746
957380.0	41.91780404996114
987773.0	42.07957023809931
1018166.0	41.60284006966298
1038382.5	13.352942143371788
1053579.0	25.250222759473665
1078952.0	42.01526997692399
1109345.0	42.06386534507582
1139738.0	34.26583934459203
1170131.0	41.601609338255244
1200524.0	39.82957897613394
1230917.0	38.10318514106079
1261310.0	42.08886399673709
1291703.0	41.997941628467615
1322096.0	40.39835417912537
1348657.5	31.90103865283747
1363854.0	6.057313112831261
1382882.0	26.782163658910605
1413275.0	40.83611845639123
1443668.0	42.02515051276062
1474061.0	40.84649859094695
1504454.0	40.816909144582375
1534847.0	42.16975409521617
1565240.0	40.652631857897845
1595633.0	41.00846645200954
1626026.0	42.122465640660714
1656419.0	41.69512198975046
1686812.0	41.917408994388616
1717205.0	42.04906519594201
1747598.0	40.62618386254387
1777991.0	41.718451533440856
1808384.0	40.98987735037052
1838777.0	40.77511069698497
1869170.0	30.046457998953183
1899563.0	22.568403124301486
1929956.0	42.03437543789779
1960349.0	41.235309312565875
1990742.0	40.724368249028714
2021135.0	31.166424303811812
2051528.0	42.03117179932742
2081921.0	42.12629256546922
2112314.0	37.563004582870406
2142707.0	42.130355369695934
2173100.0	38.127585264159805
2203493.0	42.085862431799825
2233886.0	22.858229861809573
2264279.0	41.68612935484061
2294672.0	41.840749563082625
2325065.0	42.037635145352134
2355458.0	24.458693839567047
2385851.0	41.79705444626935
2416244.0	42.148791684808344
2446637.0	29.312559843789415
2477030.0	41.99339357268512
2507423.0	36.606916513868775
2537816.0	40.86783866318653
2568209.0	30.668448829092547
2598602.0	39.66036724944698
2628995.0	42.10956710001048
2659388.0	40.02361085582934
2689781.0	41.93967759800033
2720174.0	41.22869628222165
2750567.0	42.03849315194299
2780960.0	42.19610379970517
2811353.0	41.722873376107806
2841746.0	42.01365336766698
2872139.0	32.79050977384237
2889645.5	0.9319256687415064
2904842.0	4.351522036790824
2932925.0	41.89743972425306
2963318.0	41.99315345067811
2993711.0	42.11566161646562
3024104.0	41.804442696208106
3054497.0	41.883553505774096
3084890.0	38.11705580312155
3115283.0	38.318592450236366
3145676.0	41.338042205936176
3176069.0	42.0464850602161
3206462.0	40.67884432383161
3236855.0	41.85950958638286
3267248.0	41.57616982452152
3297641.0	39.09258197159549
3322340.5	33.78467703594929
3337537.0	31.26959521396976
3358427.0	38.11575042486203
3388820.0	34.47477949881468
3410819.5	35.99336804749646
3426016.0	27.72679273476791
3449606.0	37.681989106911885
3479999.0	41.22061957393644
3510392.0	41.83313057062859
3540785.0	41.1600837114456
3571178.0	41.82480798315352
3601571.0	41.80259977489529
3631964.0	42.133405382518
3662357.0	41.56944149928258
3692750.0	39.90230971880646
3723143.0	41.656563681254255
3753536.0	41.63994560852272
3783929.0	41.187056678409824
3814322.0	41.89200054052952
3844715.0	40.62228549859116
3875108.0	28.297918648535468
3905501.0	31.11862576750036
3935894.0	42.13639058325068
3966287.0	41.9245168387427
3987990.0	19.599597482724818
4003186.5	14.188757610176987
4027073.0	41.63731315112993
4057466.0	42.05811592705289
4087859.0	41.497794199077326
4118252.0	39.71960889216006
4148645.0	34.54467759757842
4179038.0	41.77979887118356
4209431.0	41.19340738065183
4239824.0	42.06914654068079
4259839.0	41.91411410664888
4275035.5	34.74871201312007
4300610.0	42.126954918239186
4331003.0	41.92102752068
4361396.0	40.96360122960526
4391789.0	41.88293210474204
4422182.0	41.968559934606546
4452575.0	42.03106721558071
4482968.0	41.830383033001915
4513361.0	41.835415480052035
4543754.0	41.985888333645356
4574147.0	41.6526782324305
4604540.0	41.96259803212769
4634933.0	41.46185841504292
4665326.0	38.00756056294054
4695719.0	41.50097974243129
4726112.0	42.167996655940584
4756505.0	41.33785013555171
4786898.0	37.334800391499
4817291.0	22.381976719816755
4847684.0	31.465267152593675
4878077.0	42.03261859530082
4908470.0	41.6478825559995
4938863.0	42.173313444690045
4969256.0	35.32184661236495
4999649.0	41.26324922030054
5030042.0	40.44992468434217
5060435.0	41.89617692889211
5090828.0	23.724514036944615
5121221.0	41.95743718820178
5151614.0	41.113538240210914
5182007.0	40.92258824161115
5212400.0	42.08401970100932
5242793.0	42.13780850859503
5273186.0	41.491699356826125
5303579.0	42.096661978635304
5333972.0	32.58447194170387
5352383.0	0.9828731520800662
5367579.5	31.4669174687214
5394758.0	41.74486352441613
5425151.0	42.055114143967764
5455544.0	32.55424618481473
5485937.0	41.04478561824921
5516330.0	41.6552276292202
5546723.0	41.07372206141267
5577116.0	24.793850280993794
5607509.0	41.94427422071108
5637902.0	40.98641338930856
5668295.0	42.16594335031164
5698688.0	42.221393792419136
5729081.0	41.69104842869214
5759474.0	41.60879467924662
5789867.0	42.09422892684793
5820260.0	41.11584939137867
5850653.0	41.471109254603974
5881046.0	22.5544548502775
5907241.5	6.784058459008113
5922438.0	1.8209020431544778
5941832.0	23.47358969362791
5972225.0	42.04855511298274
6002618.0	41.51776998073745
6033011.0	41.80918465475241
6063404.0	41.028280375978085
6093797.0	42.172787680879004
6124190.0	33.7863013884789
6154583.0	42.12771155463108
6184976.0	42.0516990693751
6215369.0	42.150353378563274
6245762.0	41.726841923411676
6276155.0	40.79298204454095
6306548.0	41.54954770312929
6336941.0	41.91783568705609
6367334.0	41.569771949951985
6397727.0	22.560422763934792
6428120.0	42.02535500299581
6458513.0	40.47738727566801
6488906.0	42.1139032673544
6519299.0	42.094701642244814
6549692.0	42.02247183946311
6580085.0	42.13935046281403
6610478.0	41.454939680577844
6640871.0	26.72694126136462
6660029.5	6.999193281450862
6675226.0	36.960654267402504
6701657.0	42.06301936892685
6732050.0	41.56415817712168
6762443.0	41.94243322734499
6792836.0	41.57492676528456
6823229.0	41.49055742422473
6853622.0	41.29806287389025
6884015.0	41.99434653798466
6914408.0	42.152707125345835
6944801.0	41.94891129267825
6975194.0	41.29478616694381
