#Position (bp)	Coverage	Std
15197.0	26.294936334024282	14.131470210174742
45590.0	19.299542657848846	7.9748910902795105
75983.0	19.20491560556707	8.851366655631468
106376.0	21.15279834172342	8.127285851383864
136769.0	20.1236139900635	8.50747279805623
167162.0	25.0830454380943	8.830196037294561
197555.0	22.712335077155924	11.768176632158506
221485.0	24.539474437510734	13.629619626866672
236681.5	32.26667182423024	12.622560230308068
258341.0	24.524232553548515	11.432890539243415
288734.0	20.046129042871716	7.404598936769274
319127.0	21.29365314381601	7.752070313791585
349520.0	21.41976770966999	8.752094099147001
379913.0	20.4917250682723	9.421644264503913
410306.0	22.522390024018687	9.096623578218724
440699.0	22.4434902773665	10.846624421591837
471092.0	22.76066857500082	10.860042017323737
501485.0	22.712203467903795	10.417924413259117
531878.0	20.016122133385977	7.25063518536511
562271.0	21.261112756226762	8.795628290481293
592664.0	19.9336031323002	9.696734031288909
623057.0	19.740598164050933	9.588208109003075
653450.0	21.355674003882473	8.363357225768203
683843.0	20.603132300200706	9.63757411713606
714236.0	19.25492712137663	7.871347747083056
744629.0	20.88484190438588	9.445352698154673
775022.0	18.179251801401637	7.218447087170343
805415.0	20.29062613101701	7.61781632675197
835808.0	19.397854769190275	8.22776283898107
866201.0	21.280755437107228	8.391697698767265
896594.0	19.28894811305235	7.407184600560092
926987.0	19.129865429539695	7.236183605563648
957380.0	20.141414141414142	8.131501142356877
987773.0	19.49198828677656	8.418131384398864
1018166.0	20.63981837923206	9.838374042002393
1038382.5	28.475498007968127	13.522027182471792
1053579.0	31.928806564142878	17.673593806763797
1078952.0	20.67216135294311	9.5967094103789
1109345.0	18.835323923271805	10.004947284099106
1139738.0	19.415918139045175	10.661514153826786
1170131.0	24.040239528838878	8.471765016064529
1200524.0	21.973678149573914	12.461296644376876
1230917.0	22.258151548053828	8.50359865449107
1261310.0	19.54552035008061	9.348050215890563
1291703.0	18.293225413746587	8.50880116695179
1322096.0	21.378277892935873	10.240337312556248
1348657.5	28.59700835899692	13.831669826495185
1363854.0	32.82147983818348	14.712601914546434
1382882.0	22.35323923271806	10.445542938905588
1413275.0	17.431941565492053	7.662863360329739
1443668.0	18.713091830355673	9.07911863325838
1474061.0	18.657717237521798	8.381006661581178
1504454.0	20.79383410653769	9.904829596068158
1534847.0	20.112822031388806	7.744048631777278
1565240.0	18.753594577698813	9.044403635783292
1595633.0	18.970914355279177	10.21983867244024
1626026.0	21.04481295035041	7.710182366061253
1656419.0	20.106603494225645	7.677677458398485
1686812.0	19.43404731352614	9.163244935259527
1717205.0	19.827953805152504	9.807271533664087
1747598.0	19.405521008126872	8.492941942779185
1777991.0	19.947948540782416	9.38079819930332
1808384.0	22.442437403349455	9.63392902324728
1838777.0	21.28631592800974	9.107135684527956
1869170.0	24.160661994538216	11.96320679072569
1899563.0	24.833251077550752	14.1852644912785
1929956.0	20.626887770210246	9.553302437942556
1960349.0	20.35791136116869	8.12532620090349
1990742.0	20.387490540585002	8.808985744996914
2021135.0	21.22192610140493	10.534776167535583
2051528.0	21.431283519231403	8.609532026778979
2081921.0	19.06425821735268	7.140638242246265
2112314.0	19.734938966209324	11.009156492089877
2142707.0	18.64159510413582	9.063573055338829
2173100.0	21.21666173131971	8.876240672249011
2203493.0	20.38505576942059	9.149309668148655
2233886.0	23.736320863356696	11.447591293737469
2264279.0	18.60737669858191	8.671382436439828
2294672.0	20.874543480406672	9.848563813719556
2325065.0	21.968380877175665	10.757928733360036
2355458.0	25.01566150100352	13.16136509916994
2385851.0	21.639752574605996	9.761706933310093
2416244.0	19.24933372816109	8.417670168112164
2446637.0	24.13559043200737	11.485744104712156
2477030.0	22.123416576185306	7.51190064725225
2507423.0	20.391438818148917	8.521816718377648
2537816.0	22.037903464613564	8.251326828633601
2568209.0	23.18004145691442	11.115381504245851
2598602.0	18.815911558582567	9.348474329870752
2628995.0	19.260487612279142	7.698805660236149
2659388.0	21.333826868028822	8.696701258102289
2689781.0	20.371565821077223	9.185200796081196
2720174.0	19.335471983680453	8.182259060934383
2750567.0	19.338959628861907	7.318172877330425
2780960.0	19.55236403119139	8.45890194277319
2811353.0	19.176356397854768	7.1683439144867815
2841746.0	19.600138189714738	8.476216578828
2872139.0	25.0361267397098	12.337207639108243
2889645.5	35.30952380952381	16.854405823730353
2904842.0	23.63333721336282	12.597686427790833
2932925.0	18.022373572862172	7.7601345828612205
2963318.0	17.606422531503966	8.602527979912733
2993711.0	19.431908663179023	8.121940236402766
3024104.0	18.96479452505511	9.303331081039468
3054497.0	20.46777218438456	9.105853048130598
3084890.0	21.742012963511335	10.392467894501397
3115283.0	21.768630934754714	9.40431922138797
3145676.0	20.667324712927318	9.445732385409766
3176069.0	21.309018524002237	8.859394029336233
3206462.0	22.54473069456783	8.97519402875404
3236855.0	22.03217846214589	8.884341860069272
3267248.0	18.153719606488337	7.527894801654057
3297641.0	22.532820057250024	9.659637197841999
3322340.5	31.221982531832055	13.867666154750278
3337537.0	0.0	0.0
3358427.0	0.001875431842858553	0.04292469603650032
3388820.0	0.030664955746388972	0.24145993185988057
3410819.5	0.005438777010142584	0.10429551294415867
3426016.0	30.730684458211712	12.786743298968712
3449606.0	23.242062316980885	9.191764441276122
3479999.0	21.67630704438522	9.286288431404875
3510392.0	21.575132431809955	10.314496572078513
3540785.0	21.785838844470767	11.050907705525661
3571178.0	20.811206527818907	9.896202328059104
3601571.0	21.144737275030433	8.070138445996946
3631964.0	18.575198236436023	8.902105997944041
3662357.0	21.4329944395091	9.165366783580675
3692750.0	20.68752673312934	10.197990632012221
3723143.0	21.553910439903927	9.195559762725177
3753536.0	18.35511466456092	7.814370724927557
3783929.0	21.531142039285363	10.404199132531977
3814322.0	21.27924193070773	9.176214282833202
3844715.0	21.182871055835225	9.297265574998178
3875108.0	25.00529727239825	13.234397522903299
3905501.0	21.890501102227486	12.29211968552647
3935894.0	20.047938670088506	7.533657574282904
3966287.0	21.24262165630244	8.815327504575798
3987990.0	29.863521094290324	13.519722977868074
4003186.5	25.141944764096664	11.7401012340201
4027073.0	19.31135458822755	8.114107823034347
4057466.0	19.043628467081234	6.9350218705742135
4087859.0	21.31448030796565	10.284152580292597
4118252.0	21.5655907610305	9.156795593298963
4148645.0	22.60382324877439	10.579619027271962
4179038.0	22.250945941499687	9.34804845604143
4209431.0	18.505280821241733	8.620960623018359
4239824.0	23.512354818543745	9.681898081589038
4259839.0	37.37791843934834	14.146265985788132
4275035.5	26.991905954904606	14.417661168011906
4300610.0	20.30941335175863	8.259977201772603
4331003.0	19.286644951140065	8.352492042370901
4361396.0	17.88132135689139	10.573593296582134
4391789.0	19.758332510775507	8.489640587328203
4422182.0	19.775178495048202	9.381827567899686
4452575.0	19.784095021880038	8.985352034258197
4482968.0	20.098147599776265	7.992297150382104
4513361.0	20.442766426479782	9.1358861720391
4543754.0	21.278715493699206	8.90001935319342
4574147.0	20.095153489290297	8.22973807722907
4604540.0	20.521699075445003	8.906772841009904
4634933.0	19.742374888954693	9.131129236832438
4665326.0	20.570262889481132	9.710102245178396
4695719.0	19.989504162142598	9.923135978334843
4726112.0	20.413253051689534	8.855122091030902
4756505.0	20.793537985720395	10.159806242389697
4786898.0	21.524989306748264	9.473932879481236
4817291.0	25.725989537064457	12.782895923487049
4847684.0	24.413911097950187	11.602835946176269
4878077.0	20.769585101832657	9.722643315706435
4908470.0	19.30184581976113	7.904554761883471
4938863.0	20.038462803935115	7.4206204061511585
4969256.0	21.024512223209292	8.051435756492578
4999649.0	21.170598493074063	8.176279396131036
5030042.0	20.618826703517257	9.063431477594314
5060435.0	20.831507254960023	10.51418189522471
5090828.0	24.25831605961899	10.928228752213752
5121221.0	21.280229000098707	8.663653683079001
5151614.0	20.95719409074458	9.689413975955757
5182007.0	21.194617181587866	9.322970402169663
5212400.0	22.12940479715724	8.145218592793594
5242793.0	19.098674036784786	7.756283784368099
5273186.0	18.740170433981508	8.75886021977484
