#Position (bp)	mapping quality
15197.0	26.530487189123743
45590.0	43.29245220093919
75983.0	43.24625854887987
106376.0	43.35001219854996
136769.0	41.932764707111076
167162.0	32.50114328358209
197555.0	28.979071868187457
221485.0	10.568940378824033
236681.5	16.0395927308253
258341.0	34.40202065178212
288734.0	43.108122148190795
319127.0	42.786323552758816
349520.0	43.308917867147116
379913.0	43.29382919358899
410306.0	42.596581537201246
440699.0	34.68357252562023
471092.0	39.78548253252558
501485.0	34.153811717305
531878.0	42.630032863055504
562271.0	42.85267695769714
592664.0	43.134649818720774
623057.0	43.11206151064758
653450.0	42.00591062254875
683843.0	43.259976799227886
714236.0	42.21585793153835
744629.0	43.359330685960984
775022.0	43.19237495327263
805415.0	43.33833488683697
835808.0	42.74758555917563
866201.0	42.60118358682758
896594.0	42.13467208593042
926987.0	43.38625977068512
957380.0	43.22650348027563
987773.0	43.24191123369245
1018166.0	42.9906345486828
1038382.5	14.687136758883861
1053579.0	26.82648644990835
1078952.0	43.255332178397325
1109345.0	43.258051790867775
1139738.0	33.87686805849104
1170131.0	42.92182329080806
1200524.0	40.58328816114943
1230917.0	39.81604074884992
1261310.0	43.218590943721615
1291703.0	43.179575232665314
1322096.0	41.70724000501665
1348657.5	33.02647761957029
1363854.0	6.902421219126414
1382882.0	27.735837454784235
1413275.0	42.03873850254231
1443668.0	43.31062627868819
1474061.0	42.2965280982923
1504454.0	42.13131259514915
1534847.0	43.27457919429533
1565240.0	41.89564908970666
1595633.0	42.04307218684667
1626026.0	43.37315106504728
1656419.0	43.021515414564995
1686812.0	43.13968975060662
1717205.0	43.306711012742156
1747598.0	41.908132318161876
1777991.0	43.12808188438319
1808384.0	42.30347345281622
1838777.0	42.432268486340284
1869170.0	30.449592333137698
1899563.0	23.208196809191488
1929956.0	43.16986467536381
1960349.0	42.502661343191384
1990742.0	41.408875426348
2021135.0	32.56535478812736
2051528.0	43.29059027797675
2081921.0	43.356265821995535
2112314.0	38.53408555925949
2142707.0	43.27683986993165
2173100.0	39.508391313286516
2203493.0	43.32060033202809
2233886.0	23.89874995310761
2264279.0	42.95387946461016
2294672.0	42.91123670212766
2325065.0	43.328732156669716
2355458.0	24.24411319438518
2385851.0	43.01013301231399
2416244.0	43.384736978931926
2446637.0	28.798200067342194
2477030.0	43.304881974715705
2507423.0	38.48485089991366
2537816.0	41.930806460422666
2568209.0	31.02243453974417
2598602.0	41.298711426680086
2628995.0	43.333577747528906
2659388.0	41.15125917410175
2689781.0	43.41218940396159
2720174.0	42.485868211001424
2750567.0	43.359429743459984
2780960.0	43.30630543516271
2811353.0	43.10433695165474
2841746.0	43.33853085366606
2872139.0	34.62636527346281
2889645.5	0.9936812205150009
2904842.0	4.482765834883314
2932925.0	43.28059952360712
2963318.0	43.10464482819036
2993711.0	43.13376575836004
3024104.0	43.15012801668292
3054497.0	43.19574442344841
3084890.0	38.964448475382646
3115283.0	39.52755402896031
3145676.0	42.2811152448574
3176069.0	43.31292197850102
3206462.0	42.34306818026956
3236855.0	43.137966783106194
3267248.0	42.605687142871005
3297641.0	39.755166242273575
3322340.5	32.87144328279832
3337537.0	37.942825094119726
3358427.0	42.15982286411299
3388820.0	40.291511629713916
3410819.5	40.80064541855316
3426016.0	29.51875866433345
3449606.0	39.00846101896542
3479999.0	42.05163652153984
3510392.0	42.92455114509539
3540785.0	42.256608035906694
3571178.0	42.99697603981204
3601571.0	42.98038325252135
3631964.0	43.2359023782855
3662357.0	42.857619704534685
3692750.0	41.14737306509353
3723143.0	42.921541971783874
3753536.0	43.02354383423614
3783929.0	42.039904002155055
3814322.0	43.243592427874205
3844715.0	41.608758244772844
3875108.0	29.119824996539958
3905501.0	31.27767053192474
3935894.0	43.356587777078715
3966287.0	43.19889697428251
3987990.0	21.932777995348427
4003186.5	14.68554422317037
4027073.0	42.83683735396253
4057466.0	43.20730265833385
4087859.0	42.71201168129181
