#Insert size (bp)	insert size
145.0	1.0
146.0	3.0
147.0	2.0
148.0	6.0
149.0	43.0
150.0	6657.0
151.0	12876.0
152.0	13035.0
153.0	13021.0
154.0	13346.0
155.0	13254.0
156.0	13352.0
157.0	13300.0
158.0	12832.0
159.0	13126.0
160.0	13049.0
161.0	13029.0
162.0	13008.0
163.0	13193.0
164.0	13016.0
165.0	13059.0
166.0	13201.0
167.0	13086.0
168.0	13047.0
169.0	13159.0
170.0	12849.0
171.0	13135.0
172.0	12902.0
173.0	12740.0
174.0	12925.0
175.0	13016.0
176.0	13042.0
177.0	13193.0
178.0	13145.0
179.0	12782.0
180.0	12774.0
181.0	12729.0
182.0	12700.0
183.0	12967.0
184.0	12797.0
185.0	12735.0
186.0	12834.0
187.0	12764.0
188.0	12999.0
189.0	12870.0
190.0	12580.0
191.0	12486.0
192.0	12519.0
193.0	12430.0
194.0	12761.0
195.0	12491.0
196.0	12599.0
197.0	12529.0
198.0	12380.0
199.0	12423.0
200.0	12424.0
201.0	12372.0
202.0	12246.0
203.0	12253.0
204.0	12203.0
205.0	12361.0
206.0	12365.0
207.0	12371.0
208.0	12514.0
209.0	12039.0
210.0	12209.0
211.0	12258.0
212.0	12378.0
213.0	11727.0
214.0	11943.0
215.0	11826.0
216.0	11768.0
217.0	11805.0
218.0	11876.0
219.0	11779.0
220.0	11922.0
221.0	11451.0
222.0	11532.0
223.0	11360.0
224.0	11384.0
225.0	11370.0
226.0	11490.0
227.0	11275.0
228.0	11416.0
229.0	11273.0
230.0	11097.0
231.0	11130.0
232.0	10831.0
233.0	10855.0
234.0	11017.0
235.0	10382.0
236.0	10586.0
237.0	10639.0
238.0	10739.0
239.0	10544.0
240.0	10649.0
241.0	10667.0
242.0	10442.0
243.0	10319.0
244.0	10157.0
245.0	10074.0
246.0	9969.0
247.0	9912.0
248.0	9963.0
249.0	9722.0
250.0	9821.0
251.0	9586.0
252.0	9397.0
253.0	9476.0
254.0	9173.0
255.0	9389.0
256.0	9087.0
257.0	8899.0
258.0	8837.0
259.0	8570.0
260.0	8450.0
261.0	8821.0
262.0	8215.0
263.0	7995.0
264.0	7440.0
265.0	6735.0
266.0	6401.0
267.0	6205.0
268.0	5988.0
269.0	6165.0
270.0	5973.0
271.0	5364.0
272.0	5223.0
273.0	5298.0
274.0	5334.0
275.0	5368.0
276.0	5247.0
277.0	5195.0
278.0	5405.0
279.0	5256.0
280.0	5155.0
281.0	5242.0
282.0	5153.0
283.0	5243.0
284.0	5116.0
285.0	5196.0
286.0	5092.0
287.0	5076.0
288.0	5244.0
289.0	5040.0
290.0	5106.0
291.0	4955.0
292.0	4822.0
293.0	5096.0
294.0	4993.0
295.0	4880.0
296.0	5002.0
297.0	4841.0
298.0	4986.0
299.0	4690.0
300.0	4752.0
301.0	4785.0
302.0	4717.0
303.0	4682.0
304.0	4799.0
305.0	4826.0
306.0	4770.0
307.0	4717.0
308.0	4660.0
309.0	4940.0
310.0	4576.0
311.0	4740.0
312.0	4664.0
313.0	4473.0
314.0	4596.0
315.0	4492.0
316.0	4548.0
317.0	4534.0
318.0	4660.0
319.0	4543.0
320.0	4337.0
321.0	4532.0
322.0	4438.0
323.0	4417.0
324.0	4385.0
325.0	4512.0
326.0	4368.0
327.0	4369.0
328.0	4382.0
329.0	4239.0
330.0	4402.0
331.0	4319.0
332.0	4189.0
333.0	4211.0
334.0	4180.0
335.0	4326.0
336.0	4120.0
337.0	4190.0
338.0	4160.0
339.0	4085.0
340.0	4110.0
341.0	4309.0
342.0	4007.0
343.0	4082.0
344.0	4059.0
345.0	4118.0
346.0	4072.0
347.0	4009.0
348.0	4110.0
349.0	3978.0
350.0	3925.0
351.0	3865.0
352.0	4069.0
353.0	3903.0
354.0	3935.0
355.0	3989.0
356.0	3880.0
357.0	3843.0
358.0	3782.0
359.0	3772.0
360.0	3682.0
361.0	3841.0
362.0	3781.0
363.0	3662.0
364.0	3805.0
365.0	3719.0
366.0	3766.0
367.0	3690.0
368.0	3672.0
369.0	3580.0
370.0	3693.0
371.0	3567.0
372.0	3505.0
373.0	3658.0
374.0	3529.0
375.0	3537.0
376.0	3523.0
377.0	3353.0
378.0	3549.0
379.0	3517.0
380.0	3363.0
381.0	3505.0
382.0	3397.0
383.0	3301.0
384.0	3370.0
385.0	3335.0
386.0	3329.0
387.0	3274.0
388.0	3385.0
389.0	3375.0
390.0	3386.0
391.0	3173.0
392.0	3255.0
393.0	3223.0
394.0	3132.0
395.0	3190.0
396.0	3209.0
397.0	3190.0
398.0	3172.0
399.0	3074.0
400.0	3098.0
401.0	3094.0
402.0	3059.0
403.0	3153.0
404.0	2895.0
405.0	3108.0
406.0	3055.0
407.0	2957.0
408.0	3005.0
409.0	2908.0
410.0	2971.0
411.0	2907.0
412.0	2751.0
413.0	2956.0
414.0	2804.0
415.0	2942.0
416.0	2952.0
417.0	2729.0
418.0	2821.0
419.0	2729.0
420.0	2734.0
421.0	2750.0
422.0	2818.0
423.0	2736.0
424.0	2664.0
425.0	2689.0
426.0	2673.0
427.0	2636.0
428.0	2733.0
429.0	2622.0
430.0	2654.0
431.0	2649.0
432.0	2571.0
433.0	2606.0
434.0	2642.0
435.0	2551.0
436.0	2561.0
437.0	2506.0
438.0	2411.0
439.0	2509.0
440.0	2436.0
441.0	2469.0
442.0	2318.0
443.0	2408.0
444.0	2424.0
445.0	2391.0
446.0	2365.0
447.0	2329.0
448.0	2296.0
449.0	2336.0
450.0	2421.0
451.0	2260.0
452.0	2208.0
453.0	2180.0
454.0	2249.0
455.0	2294.0
456.0	2155.0
457.0	2269.0
458.0	2230.0
459.0	2108.0
460.0	2191.0
461.0	2083.0
462.0	2074.0
463.0	2114.0
464.0	2103.0
465.0	2104.0
466.0	2022.0
467.0	2094.0
468.0	1967.0
469.0	2097.0
470.0	2007.0
471.0	2083.0
472.0	1911.0
473.0	1923.0
474.0	1964.0
475.0	1926.0
476.0	1944.0
