#Insert size (bp)	insert size
139.0	1.0
143.0	2.0
144.0	1.0
147.0	3.0
148.0	12.0
149.0	30.0
150.0	8243.0
151.0	16024.0
152.0	15887.0
153.0	16268.0
154.0	16285.0
155.0	16116.0
156.0	16505.0
157.0	16279.0
158.0	15916.0
159.0	16067.0
160.0	16097.0
161.0	16087.0
162.0	15943.0
163.0	15929.0
164.0	15774.0
165.0	16009.0
166.0	16010.0
167.0	16047.0
168.0	16043.0
169.0	16080.0
170.0	15773.0
171.0	16014.0
172.0	15677.0
173.0	15937.0
174.0	15918.0
175.0	15869.0
176.0	16067.0
177.0	15920.0
178.0	15923.0
179.0	16159.0
180.0	15983.0
181.0	15605.0
182.0	15838.0
183.0	15873.0
184.0	15954.0
185.0	15804.0
186.0	15853.0
187.0	15920.0
188.0	15709.0
189.0	15689.0
190.0	15962.0
191.0	15756.0
192.0	15406.0
193.0	15305.0
194.0	15579.0
195.0	15718.0
196.0	15611.0
197.0	15478.0
198.0	15650.0
199.0	15562.0
200.0	15536.0
201.0	15467.0
202.0	15072.0
203.0	14966.0
204.0	15036.0
205.0	15235.0
206.0	15424.0
207.0	15294.0
208.0	15402.0
209.0	15320.0
210.0	15176.0
211.0	14857.0
212.0	15138.0
213.0	14778.0
214.0	14880.0
215.0	14645.0
216.0	14594.0
217.0	14595.0
218.0	14794.0
219.0	14843.0
220.0	14609.0
221.0	14370.0
222.0	14307.0
223.0	13944.0
224.0	13938.0
225.0	14031.0
226.0	14095.0
227.0	14041.0
228.0	13687.0
229.0	14010.0
230.0	13837.0
231.0	13816.0
232.0	13465.0
233.0	13408.0
234.0	13085.0
235.0	12845.0
236.0	12855.0
237.0	12851.0
238.0	12883.0
239.0	12678.0
240.0	12788.0
241.0	13085.0
242.0	12456.0
243.0	12768.0
244.0	12269.0
245.0	11915.0
246.0	11703.0
247.0	11684.0
248.0	11757.0
249.0	11620.0
250.0	11720.0
251.0	11473.0
252.0	11318.0
253.0	11058.0
254.0	10865.0
255.0	10748.0
256.0	10365.0
257.0	10004.0
258.0	9970.0
259.0	9812.0
260.0	9743.0
261.0	9592.0
262.0	9448.0
263.0	8796.0
264.0	8021.0
265.0	7433.0
266.0	6815.0
267.0	6627.0
268.0	6442.0
269.0	6480.0
270.0	6302.0
271.0	5614.0
272.0	5548.0
273.0	5547.0
274.0	5579.0
275.0	5521.0
276.0	5470.0
277.0	5353.0
278.0	5514.0
279.0	5285.0
280.0	5323.0
281.0	5383.0
282.0	5398.0
283.0	5295.0
284.0	5344.0
285.0	5308.0
286.0	5296.0
287.0	5241.0
288.0	5337.0
289.0	5116.0
290.0	5063.0
291.0	5095.0
292.0	5157.0
293.0	5109.0
294.0	5065.0
295.0	5046.0
296.0	4908.0
297.0	5060.0
298.0	4842.0
299.0	4953.0
300.0	4831.0
301.0	4881.0
302.0	4905.0
303.0	4793.0
304.0	4784.0
305.0	4654.0
306.0	4826.0
307.0	4714.0
308.0	4697.0
309.0	4739.0
310.0	4540.0
311.0	4710.0
312.0	4514.0
313.0	4557.0
314.0	4497.0
315.0	4464.0
316.0	4503.0
317.0	4552.0
318.0	4471.0
319.0	4498.0
320.0	4495.0
321.0	4365.0
322.0	4296.0
323.0	4392.0
324.0	4353.0
325.0	4207.0
326.0	4215.0
327.0	4319.0
328.0	4241.0
329.0	4259.0
330.0	4267.0
331.0	4161.0
332.0	4173.0
333.0	4315.0
334.0	4106.0
335.0	4061.0
336.0	4130.0
337.0	4124.0
338.0	3950.0
339.0	4003.0
340.0	3999.0
341.0	4035.0
342.0	3857.0
343.0	4039.0
344.0	3876.0
345.0	3708.0
346.0	3834.0
347.0	3845.0
348.0	3881.0
349.0	3827.0
350.0	3885.0
351.0	3782.0
352.0	3820.0
353.0	3710.0
354.0	3743.0
355.0	3652.0
356.0	3741.0
357.0	3637.0
358.0	3567.0
359.0	3725.0
360.0	3657.0
361.0	3566.0
362.0	3553.0
363.0	3509.0
364.0	3535.0
365.0	3522.0
366.0	3500.0
367.0	3521.0
368.0	3390.0
369.0	3407.0
370.0	3276.0
371.0	3420.0
372.0	3294.0
373.0	3307.0
374.0	3246.0
375.0	3194.0
376.0	3246.0
377.0	3244.0
378.0	3237.0
379.0	3256.0
380.0	3113.0
381.0	3096.0
382.0	3133.0
383.0	3137.0
384.0	3172.0
385.0	3058.0
386.0	3109.0
387.0	3014.0
388.0	3083.0
389.0	3012.0
390.0	2931.0
391.0	2870.0
392.0	2994.0
393.0	2898.0
394.0	2851.0
395.0	2849.0
396.0	2807.0
397.0	2846.0
398.0	2790.0
399.0	2702.0
400.0	2807.0
401.0	2770.0
402.0	2607.0
403.0	2662.0
404.0	2698.0
405.0	2665.0
406.0	2652.0
407.0	2645.0
408.0	2693.0
409.0	2592.0
410.0	2596.0
411.0	2484.0
412.0	2543.0
413.0	2622.0
414.0	2489.0
415.0	2464.0
416.0	2433.0
417.0	2424.0
418.0	2482.0
419.0	2316.0
420.0	2455.0
421.0	2403.0
422.0	2341.0
423.0	2367.0
424.0	2238.0
425.0	2324.0
426.0	2283.0
427.0	2205.0
428.0	2272.0
429.0	2147.0
430.0	2261.0
431.0	2220.0
432.0	2166.0
433.0	2072.0
434.0	2165.0
435.0	2142.0
436.0	2135.0
437.0	2077.0
438.0	2059.0
439.0	2037.0
440.0	1948.0
441.0	2005.0
442.0	1968.0
443.0	1952.0
444.0	1942.0
445.0	1942.0
446.0	1908.0
447.0	1834.0
448.0	1902.0
449.0	1916.0
450.0	1915.0
451.0	1888.0
452.0	1828.0
453.0	1877.0
454.0	1691.0
455.0	1856.0
456.0	1769.0
457.0	1726.0
458.0	1749.0
459.0	1828.0
460.0	1685.0
461.0	1714.0
462.0	1796.0
463.0	1643.0
464.0	1607.0
465.0	1573.0
466.0	1664.0
467.0	1592.0
468.0	1593.0
469.0	1580.0
470.0	1540.0
471.0	1567.0
472.0	1567.0
473.0	1533.0
474.0	1500.0
475.0	1516.0
476.0	1437.0
477.0	1436.0
478.0	1471.0
479.0	1445.0
480.0	1400.0
481.0	1404.0
482.0	1371.0
483.0	1379.0
484.0	1321.0
485.0	1354.0
486.0	1386.0
487.0	1319.0
488.0	1309.0
489.0	1300.0
490.0	1312.0
491.0	1291.0
492.0	1189.0
493.0	1224.0
494.0	1277.0
495.0	1198.0
496.0	1182.0
497.0	1184.0
498.0	1177.0
499.0	1107.0
500.0	1145.0
501.0	1124.0
502.0	1077.0
503.0	1056.0
504.0	1165.0
505.0	1090.0
506.0	1078.0
507.0	1032.0
508.0	1029.0
509.0	1038.0
510.0	1058.0
511.0	988.0
512.0	974.0
513.0	979.0
514.0	1033.0
515.0	1104.0
516.0	996.0
517.0	952.0
518.0	961.0
519.0	898.0
520.0	895.0
521.0	934.0
522.0	903.0
523.0	873.0
524.0	901.0
525.0	806.0
526.0	869.0
527.0	806.0
528.0	865.0
529.0	845.0
530.0	823.0
531.0	827.0
532.0	815.0
533.0	807.0
534.0	812.0
535.0	804.0
536.0	731.0
537.0	754.0
538.0	662.0
539.0	721.0
540.0	728.0
541.0	724.0
542.0	674.0
543.0	668.0
544.0	692.0
545.0	663.0
546.0	687.0
547.0	659.0
548.0	593.0
549.0	631.0
550.0	643.0
551.0	618.0
552.0	598.0
553.0	623.0
554.0	559.0
555.0	581.0
556.0	586.0
557.0	560.0
558.0	579.0
559.0	519.0
560.0	534.0
561.0	527.0
562.0	508.0
563.0	483.0
564.0	495.0
565.0	488.0
566.0	514.0
567.0	499.0
568.0	457.0
569.0	446.0
570.0	490.0
571.0	486.0
572.0	441.0
573.0	427.0
574.0	455.0
575.0	463.0
576.0	379.0
577.0	393.0
578.0	390.0
579.0	393.0
580.0	398.0
581.0	372.0
582.0	396.0
583.0	365.0
584.0	348.0
585.0	381.0
586.0	403.0
587.0	329.0
588.0	374.0
589.0	338.0
590.0	349.0
591.0	376.0
592.0	321.0
593.0	345.0
594.0	336.0
595.0	321.0
596.0	309.0
597.0	322.0
598.0	314.0
599.0	309.0
600.0	305.0
601.0	282.0
602.0	286.0
603.0	241.0
604.0	269.0
605.0	275.0
606.0	252.0
607.0	262.0
608.0	254.0
609.0	248.0
610.0	257.0
611.0	229.0
612.0	237.0
