#Position (bp)	Coverage	Std
15197.0	99.55226532425229	43.59650312871985
45590.0	77.43510018754318	21.69371219237392
75983.0	74.29187641891225	23.337854378196855
106376.0	80.89056690685355	21.861617344126138
136769.0	76.35189023788372	22.020818062117876
167162.0	84.72424571447372	24.334946394640088
197555.0	77.32454841575363	29.685484887892866
221485.0	81.72462357588596	32.468377100434815
236681.5	67.58935478879778	25.962856864412444
258341.0	48.12789129075774	17.002274945957666
288734.0	44.60421807653078	15.929146328680138
319127.0	46.31589510742605	12.803377028361382
349520.0	46.55272595663475	13.87641278229603
379913.0	45.47089790412266	14.895685716547042
410306.0	47.041358207481984	12.297223092438951
440699.0	48.215049517981114	16.080208098417195
471092.0	46.577435593722235	17.527798941356604
501485.0	47.14789589708157	15.60029160456944
531878.0	42.27907741914257	12.656959795455533
562271.0	43.49587075971441	14.427175339621966
592664.0	39.28871779686112	11.8811232518061
623057.0	40.78096930214194	14.333363174935016
653450.0	43.51446056657783	13.990509166023045
683843.0	40.72355476590004	13.82786977671449
714236.0	41.74244069358076	14.702061991063138
744629.0	42.17806731813246	11.641429618337874
775022.0	40.47501069325173	13.35237264667322
805415.0	45.073931497384265	12.1335395314617
835808.0	44.14243411311815	13.058894608327542
866201.0	48.05777646168526	12.385746061154178
896594.0	42.957753430066134	15.007614952550304
926987.0	46.114730365544695	12.930574230962097
957380.0	45.90649162636133	15.608054263054663
987773.0	44.729904912315334	13.42600922902946
1018166.0	47.478893166189586	14.550789088570284
1038382.5	61.58864541832669	21.424875701034544
1053579.0	87.25573625509753	33.11923314907286
1078952.0	62.39476195176521	17.45633468316089
1109345.0	61.38594413187247	19.500851012411527
1139738.0	58.46836442601915	26.28591630973811
1170131.0	74.63406047445136	23.801810304891042
1200524.0	67.17211199947356	28.34453667846758
1230917.0	69.10114171026223	16.8541825242828
1261310.0	65.35886552824664	18.418051582376286
1291703.0	62.391011088079495	18.64461290823201
1322096.0	66.81966242226828	21.561649169334373
1348657.5	82.10752309722834	26.35653626635193
1363854.0	63.90212710426726	23.631910205390312
1382882.0	47.071924456289274	15.74132334605404
1413275.0	38.59372223867338	12.742020869722271
1443668.0	43.07189155397624	12.93751513485646
1474061.0	42.55881288454578	12.869867953290344
1504454.0	46.20629750271444	13.583031077817205
1534847.0	43.58105484815582	14.447980883634166
1565240.0	41.49442305794097	13.047361393203014
1595633.0	40.35462112986543	12.837975245211776
1626026.0	43.41397690257625	12.951239706803323
1656419.0	39.889810153653805	14.219852029985415
1686812.0	39.00776494587569	12.36304035774017
1717205.0	37.53476129371895	12.868088479466888
1747598.0	37.15368670417531	10.951167770777268
1777991.0	38.43720593557727	11.976017667715853
1808384.0	40.63971967229296	14.792864569366012
1838777.0	39.93899911163755	14.461650711301706
1869170.0	44.34863290889349	19.717904108720422
1899563.0	48.44029875300234	23.53006730512977
1929956.0	37.902609153423484	14.409882748442957
1960349.0	39.87681374000592	13.80279412488404
1990742.0	40.06007962359754	14.521407857071448
2021135.0	44.19168887572796	17.850265757930057
2051528.0	41.770572171223634	14.284032808055512
2081921.0	39.328891521073935	11.840904583417656
2112314.0	39.10594544796499	12.114408439956824
2142707.0	38.992695686506764	15.088164768650326
2173100.0	40.173164873490606	12.209556644330853
2203493.0	37.79103740992992	13.372060281921097
2233886.0	47.19099792715428	18.51315691365515
2264279.0	35.96699898002829	12.471661029137874
2294672.0	38.14766558089033	11.439132363014693
2325065.0	40.51126904221367	12.84998061386572
2355458.0	50.54097983088211	25.064496805216475
