#Position (bp)	mapping quality
15197.0	25.225480589237552
45590.0	43.13954456793153
75983.0	43.164557910363364
106376.0	43.135212365432544
136769.0	41.23877834234465
167162.0	31.158683414442233
197555.0	30.037865348310998
221485.0	9.339914612044323
236681.5	20.388106330627544
258341.0	37.4852952769689
288734.0	42.87051079989496
319127.0	42.61824830924559
349520.0	43.189498985935494
379913.0	43.14595848743427
410306.0	42.26200634726356
440699.0	36.33103602858454
471092.0	41.297760190479025
501485.0	35.850209302272006
531878.0	42.23915252648451
562271.0	42.71357654354787
592664.0	43.033592167633145
623057.0	43.00531235410906
653450.0	41.4649914109508
683843.0	43.01117317077677
714236.0	41.244742256173076
744629.0	43.21671710680443
775022.0	43.07133351284018
805415.0	43.19106633876039
835808.0	41.97918341221387
866201.0	42.78122840538962
896594.0	41.59462830286817
926987.0	43.176882747459125
957380.0	43.12344162425816
987773.0	43.20155588231287
1018166.0	42.704405095604926
1038382.5	16.53056922743015
1053579.0	26.385928757631635
1078952.0	43.13774100059893
1109345.0	43.067994740768405
1139738.0	36.41420665109747
1170131.0	42.91385076018721
1200524.0	41.96792175647857
1230917.0	39.722910704664066
1261310.0	43.099769167718506
1291703.0	43.034738121349314
1322096.0	41.36223627722981
1348657.5	33.05083392772435
1363854.0	6.8926572284126495
1382882.0	28.27358043016593
1413275.0	41.53142166624222
1443668.0	43.11011037618214
1474061.0	41.90355631215806
1504454.0	41.73664924028682
1534847.0	43.15512962377887
1565240.0	41.77200652602672
1595633.0	41.82389892760293
1626026.0	43.22388172937315
1656419.0	42.6664768952956
1686812.0	42.954511626941944
1717205.0	43.15374273688449
1747598.0	41.293602726701614
1777991.0	42.809318289486704
1808384.0	42.40071558197968
1838777.0	41.39635778034568
1869170.0	31.574408655197303
1899563.0	21.706035308712085
1929956.0	43.100739150718255
1960349.0	42.16150389638388
1990742.0	42.54744021286802
2021135.0	30.574708421853718
2051528.0	43.20840177514523
2081921.0	43.18388673184119
2112314.0	38.601288160793644
2142707.0	43.16490501785441
2173100.0	39.24062157402511
2203493.0	43.11853056761468
2233886.0	24.126798816768645
2264279.0	42.803866121066015
2294672.0	42.88118091950119
2325065.0	43.081843884399596
2355458.0	24.303636983308138
2385851.0	42.91598419282838
2416244.0	43.21138761932326
2446637.0	28.53348019345523
2477030.0	43.138051206268024
2507423.0	37.364207062510715
2537816.0	42.012785946426604
2568209.0	31.421241288555027
2598602.0	39.17942092980016
2628995.0	43.16217672518224
2659388.0	40.97402733514722
2689781.0	43.12139804255778
2720174.0	42.349801478728956
2750567.0	43.114771784716545
2780960.0	43.208256798563426
2811353.0	42.79205674595447
2841746.0	43.114406681415765
2872139.0	33.62648383966926
2889645.5	0.9800133609637669
2904842.0	4.888535081869834
2932925.0	42.93134999038958
2963318.0	43.021045577095904
2993711.0	43.04047619517938
3024104.0	42.802337071106464
3054497.0	43.05658577112555
3084890.0	38.94524031360404
3115283.0	38.758133005683625
3145676.0	42.65140052545818
3176069.0	43.12942440016474
3206462.0	42.108666306498186
3236855.0	42.82614975024722
3267248.0	42.513694994188555
3297641.0	39.79683807786038
3322340.5	34.65622313527792
3337537.0	31.90482584152377
3358427.0	39.937075786279436
3388820.0	37.12820803243913
3410819.5	38.106702213893946
3426016.0	25.7255683812415
3449606.0	38.69332933864192
3479999.0	42.527575095075235
3510392.0	42.796991876026226
3540785.0	42.76751560462214
3571178.0	43.02667894921877
3601571.0	42.70414253669267
3631964.0	43.187491323024794
3662357.0	42.89965677438829
3692750.0	40.83204276909108
3723143.0	42.65480056265221
3753536.0	42.67794238271918
3783929.0	42.01283073685752
3814322.0	42.9547743388584
3844715.0	42.33762768758862
3875108.0	28.79335968531456
3905501.0	30.731676223418862
3935894.0	43.1484741991805
3966287.0	43.04600078915795
3987990.0	18.043991468321295
4003186.5	14.388854345846221
4027073.0	42.82957024709523
4057466.0	43.17932850612073
4087859.0	42.52239585872373
4118252.0	40.884053415225395
4148645.0	35.972706846418184
4179038.0	42.749921985540674
4209431.0	42.25643855443003
4239824.0	43.207783391313974
4259839.0	43.00741968435223
4275035.5	35.36455234609413
4300610.0	43.18546316728017
4331003.0	43.07577016448989
4361396.0	42.456747272979236
4391789.0	43.01845596202395
4422182.0	42.92854049348635
4452575.0	43.189727117649205
4482968.0	42.79231450852783
4513361.0	42.63684324340447
4543754.0	42.98702482833573
4574147.0	42.99796798887975
4604540.0	43.05812226455687
4634933.0	42.522015015342014
4665326.0	39.40226489062193
4695719.0	42.54253905413128
4726112.0	43.198025021928814
4756505.0	42.253132137353404
4786898.0	37.62725902971537
4817291.0	22.200347670004568
4847684.0	33.40895856153394
4878077.0	43.09604460191194
4908470.0	42.50204612422777
4938863.0	43.14326702008398
4969256.0	36.08673130388913
4999649.0	42.47485115581605
5030042.0	41.3391865540895
5060435.0	42.95672428632185
5090828.0	23.50924269083128
5121221.0	43.00795655412226
5151614.0	42.181900147674526
